time	count
0.000	0.00
1278823.735	0.00
1279061.877	0.01
1280061.606	0.01
1280246.078	0.02
1281367.754	0.02
1281572.958	0.03
1282612.241	0.03
1282784.125	0.04
1283563.847	0.04
1283746.860	0.05
1307133.149	0.06
1844151.087	0.05
1844240.657	0.05
1844651.511	0.04
1844726.221	0.03
1844793.065	0.03
1844857.709	0.02
1844919.518	0.02
1844985.437	0.01
1845081.180	0.01
1845119.817	0.00
1845134.718	0.00
