level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
5	3	1279400.852	1279400.852	1279508.879	#cd00ff	0.45	Defer Task Perform Mapping (ready)	15					282
5	3	1279508.879	1279508.879	1279580.044	#cd00ff	1.0	Defer Task Perform Mapping	15					282
4	4	1278654.209	1278783.666	1278801.586	#007bff	1.0	Operation Physical Dependence Analysis	14					42
4	5	1278792.897	1278818.753	1278849.780	#333399	1.0	Deferred Ready Trigger	12					43
4	4	1278839.559	1278893.781	1278918.912	#007bff	1.0	Operation Physical Dependence Analysis	12					44
4	5	1278940.842	1278940.842	1278989.270	#ff7a00	1.0	Scheduler	0					279
4	5	1278989.270	1278989.270	1279378.141	#ff7a00	0.15	Scheduler (waiting)	0					279
4	5	1279378.141	1279378.141	1279418.725	#ff7a00	0.45	Scheduler (ready)	0					279
4	5	1279418.725	1279418.725	1279467.951	#ff7a00	1.0	Scheduler	0					279
3	4	1279017.443	1279017.443	1279092.823	#00b1ff	1.0	Mapper Continuation	15	[[0, 3, 567]]				277
3	4	1279092.823	1279092.823	1279124.275	#00b1ff	0.15	Mapper Continuation (waiting)	15					277
3	4	1279124.275	1279124.275	1279256.387	#00b1ff	0.45	Mapper Continuation (ready)	15					277
3	4	1279256.387	1279256.387	1279375.598	#00b1ff	1.0	Mapper Continuation	15					277
2	2	1279021.995	1279021.995	1279292.319	#ff3200	1.0	Mapper Call map_task for 15	15	[[0, 3, 567]]				406
1	1	1279090.815	1279127.934	1279198.924	#ff0098	1.0	Defer Task Launch	13	[[0, 2, 566]]				409
5	4	1279454.633	1279616.772	1279698.571	#3dff00	1.0	Task Physical Dependence Analysis	16					200
5	3	1279718.086	1279718.086	1279761.109	#ff7a00	1.0	Scheduler	0					205
5	3	1279761.109	1279761.109	1279808.204	#ff7a00	0.15	Scheduler (waiting)	0					205
5	3	1279808.204	1279808.204	1279823.597	#ff7a00	0.45	Scheduler (ready)	0					205
5	3	1279823.597	1279823.597	1279872.496	#ff7a00	1.0	Scheduler	0					205
4	4	1279755.896	1279777.897	1279794.261	#00b1ff	1.0	Mapper Continuation	0					202
5	5	1279581.924	1279895.526	1279925.030	#007bff	1.0	Operation Physical Dependence Analysis	19					207
5	2	1279765.397	1279947.145	1280008.249	#3dff00	1.0	Task Physical Dependence Analysis	21					210
5	5	1280036.518	1280036.518	1280057.763	#cd00ff	1.0	Defer Task Perform Mapping	23	[[0, 2, 568]]				324
5	5	1280057.763	1280057.763	1280397.540	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	23					324
5	5	1280397.540	1280397.540	1280519.467	#cd00ff	0.45	Defer Task Perform Mapping (ready)	23					324
5	5	1280519.467	1280519.467	1280590.069	#cd00ff	1.0	Defer Task Perform Mapping	23					324
4	4	1279899.473	1280076.936	1280123.017	#007bff	1.0	Operation Physical Dependence Analysis	18					211
4	3	1280137.759	1280137.759	1280175.444	#ff7a00	1.0	Scheduler	0					322
4	3	1280175.444	1280175.444	1280388.340	#ff7a00	0.15	Scheduler (waiting)	0					322
4	3	1280388.340	1280388.340	1280415.218	#ff7a00	0.45	Scheduler (ready)	0					322
4	3	1280415.218	1280415.218	1280480.415	#ff7a00	1.0	Scheduler	0					322
3	4	1280192.631	1280192.631	1280273.101	#00b1ff	1.0	Mapper Continuation	23	[[0, 2, 568]]				321
3	4	1280273.101	1280273.101	1280295.077	#00b1ff	0.15	Mapper Continuation (waiting)	23					321
3	4	1280295.077	1280295.077	1280320.312	#00b1ff	0.45	Mapper Continuation (ready)	23					321
3	4	1280320.312	1280320.312	1280368.275	#00b1ff	1.0	Mapper Continuation	23					321
2	2	1280198.716	1280198.716	1280346.233	#ff3200	1.0	Mapper Call map_task for 23	23	[[0, 2, 568]]				407
5	4	1280489.436	1280618.696	1280704.966	#ff7a00	1.0	Scheduler	0					327
5	3	1280589.954	1280724.974	1280799.920	#3dff00	1.0	Task Physical Dependence Analysis	26					329
5	4	1280766.907	1280819.690	1280903.705	#ff7a00	1.0	Scheduler	0					331
5	3	1280815.462	1280923.262	1280949.533	#333399	1.0	Deferred Ready Trigger	32					447
5	5	1280664.164	1280975.106	1281006.901	#007bff	1.0	Operation Physical Dependence Analysis	20					154
5	3	1281026.198	1281026.198	1281082.549	#ff7a00	1.0	Scheduler	0					336
5	3	1281082.549	1281082.549	1281148.698	#ff7a00	0.15	Scheduler (waiting)	0					336
5	3	1281148.698	1281148.698	1281168.977	#ff7a00	0.45	Scheduler (ready)	0					336
5	3	1281168.977	1281168.977	1281221.133	#ff7a00	1.0	Scheduler	0					336
4	5	1281075.860	1281102.897	1281128.249	#00b1ff	1.0	Mapper Continuation	0					333
5	2	1280891.200	1281244.468	1281304.887	#3dff00	1.0	Task Physical Dependence Analysis	30					339
5	5	1281331.290	1281331.290	1281352.380	#00ff12	1.0	Logical Dependence Analysis	37					343
5	5	1281352.380	1281352.380	1281562.024	#00ff12	0.15	Logical Dependence Analysis (waiting)	37					343
5	5	1281562.024	1281562.024	1281578.718	#00ff12	0.45	Logical Dependence Analysis (ready)	37					343
5	5	1281578.718	1281578.718	1281646.649	#00ff12	1.0	Logical Dependence Analysis	37					343
4	4	1280936.111	1281369.623	1281426.948	#3dff00	1.0	Task Physical Dependence Analysis	31					340
4	3	1281441.165	1281441.165	1281453.949	#cd00ff	1.0	Defer Task Perform Mapping	38	[[0, 3, 624]]				411
4	3	1281453.949	1281453.949	1281693.157	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	38					411
4	3	1281693.157	1281693.157	1281711.894	#cd00ff	0.45	Defer Task Perform Mapping (ready)	38					411
4	3	1281711.894	1281711.894	1281795.038	#cd00ff	1.0	Defer Task Perform Mapping	38					411
3	1	1280938.299	1281469.680	1281491.546	#007bff	1.0	Operation Physical Dependence Analysis	32					341
3	4	1281477.968	1281511.464	1281542.779	#00b1ff	1.0	Mapper Continuation	37					410
5	2	1281516.045	1281662.778	1281687.437	#ff0098	1.0	Defer Task Launch	36	[[0, 2, 623]]				345
5	4	1281801.212	1281819.066	1281914.727	#ff7a00	1.0	Scheduler	0					413
5	5	1281774.812	1281935.560	1281968.754	#ff0098	1.0	Defer Task Launch	38	[[0, 3, 624]]				157
5	3	1281901.157	1281987.215	1282052.736	#3dff00	1.0	Task Physical Dependence Analysis	40					160
5	5	1282030.295	1282073.815	1282135.609	#cd00ff	1.0	Defer Task Perform Mapping	42	[[0, 2, 3]]				163
5	4	1282124.752	1282156.494	1282184.635	#ff0098	1.0	Defer Task Launch	42	[[0, 2, 3]]				216
5	5	1282145.674	1282204.439	1282231.574	#ff0098	1.0	Defer Task Launch	43	[[0, 3, 626]]				218
5	5	1282247.509	1282247.509	1282254.507	#ffc0cb	1.0	ProfTask <24>						361
5	4	1282253.820	1282263.334	1282350.095	#ff7a00	1.0	Scheduler	0					220
5	5	1282370.051	1282370.051	1282376.626	#ffc0cb	1.0	ProfTask <0>						362
5	5	1282383.996	1282383.996	1282390.851	#ffc0cb	1.0	ProfTask <23>						363
5	4	1282398.511	1282398.511	1282404.761	#ffc0cb	1.0	ProfTask <0>						364
5	5	1282397.684	1282412.358	1282495.982	#ff7a00	1.0	Scheduler	0					222
5	4	1282483.446	1282517.522	1282570.883	#3dff00	1.0	Task Physical Dependence Analysis	45					414
5	5	1282524.958	1282589.505	1282637.613	#3dff00	1.0	Task Physical Dependence Analysis	46					347
5	5	1282666.567	1282666.567	1282670.256	#ffc0cb	1.0	ProfTask <25>						365
5	5	1282676.118	1282676.118	1282682.844	#ffc0cb	1.0	ProfTask <23>						366
5	5	1282687.683	1282687.683	1282691.027	#ffc0cb	1.0	ProfTask <0>						367
5	5	1282695.682	1282695.682	1282699.349	#ffc0cb	1.0	ProfTask <20>						368
5	5	1282704.941	1282704.941	1282708.191	#ffc0cb	1.0	ProfTask <0>						369
5	5	1282712.962	1282712.962	1282717.209	#ffc0cb	1.0	ProfTask <23>						370
5	5	1282721.947	1282721.947	1282725.259	#ffc0cb	1.0	ProfTask <26>						371
5	5	1282729.621	1282729.621	1282732.909	#ffc0cb	1.0	ProfTask <29>						372
5	5	1282738.061	1282738.061	1282742.186	#ffc0cb	1.0	ProfTask <0>						373
5	4	1282747.803	1282747.803	1282829.910	#00b1ff	1.0	Mapper Continuation	48	[[0, 3, 627]]				348
5	4	1282829.910	1282829.910	1282854.537	#00b1ff	0.15	Mapper Continuation (waiting)	48					348
5	4	1282854.537	1282854.537	1282869.073	#00b1ff	0.45	Mapper Continuation (ready)	48					348
5	4	1282869.073	1282869.073	1282880.412	#00b1ff	1.0	Mapper Continuation	48					348
4	5	1282752.164	1282752.164	1282873.147	#ff3200	1.0	Mapper Call map_task for 48	48	[[0, 3, 627]]				360
3	3	1282844.366	1282844.366	1282849.739	#ffc0cb	1.0	ProfTask <20>						172
3	3	1282856.291	1282856.291	1282859.931	#ffc0cb	1.0	ProfTask <27>						173
5	5	1282895.492	1282895.492	1282898.743	#ffc0cb	1.0	ProfTask <33>						374
5	5	1282903.269	1282903.269	1282906.398	#ffc0cb	1.0	ProfTask <0>						375
5	5	1282911.963	1282911.963	1282915.130	#ffc0cb	1.0	ProfTask <33>						376
5	5	1282919.738	1282919.738	1282922.982	#ffc0cb	1.0	ProfTask <28>						377
5	5	1282928.128	1282928.128	1282935.817	#ffc0cb	1.0	ProfTask <0>						378
5	4	1282928.718	1282942.383	1282966.964	#ff0098	1.0	Defer Task Launch	47	[[0, 2, 5]]				415
5	5	1282986.367	1282986.367	1282991.345	#ffc0cb	1.0	ProfTask <35>						379
5	5	1282998.561	1282998.561	1283003.565	#ffc0cb	1.0	ProfTask <35>						380
5	5	1283010.418	1283010.418	1283015.397	#ffc0cb	1.0	ProfTask <30>						381
5	5	1283022.770	1283022.770	1283027.895	#ffc0cb	1.0	ProfTask <36>						382
5	5	1283034.875	1283034.875	1283040.014	#ffc0cb	1.0	ProfTask <31>						383
5	5	1283046.978	1283046.978	1283052.050	#ffc0cb	1.0	ProfTask <32>						384
5	4	1283059.186	1283059.186	1283065.631	#ffc0cb	1.0	ProfTask <36>						385
5	5	1283057.281	1283073.383	1283110.127	#333399	1.0	Deferred Ready Trigger	37					416
5	4	1283098.619	1283130.304	1283163.621	#007bff	1.0	Operation Physical Dependence Analysis	37					417
5	5	1283182.622	1283182.622	1283188.104	#ffc0cb	1.0	ProfTask <38>						386
5	5	1283195.694	1283195.694	1283204.944	#ffc0cb	1.0	ProfTask <37>						387
5	5	1283211.677	1283211.677	1283220.390	#ffc0cb	1.0	ProfTask <38>						388
5	5	1283227.561	1283227.561	1283232.886	#ffc0cb	1.0	ProfTask <36>						389
5	4	1283239.761	1283239.761	1283244.909	#ffc0cb	1.0	ProfTask <39>						390
5	5	1283238.880	1283252.211	1283324.969	#3dff00	1.0	Task Physical Dependence Analysis	49					353
5	4	1283309.549	1283344.437	1283430.716	#ff7a00	1.0	Scheduler	0					354
5	5	1283418.585	1283450.278	1283500.409	#3dff00	1.0	Task Physical Dependence Analysis	51					355
5	4	1283519.252	1283519.252	1283537.974	#cd00ff	1.0	Defer Task Perform Mapping	53	[[0, 3, 265]]				357
5	4	1283537.974	1283537.974	1283903.575	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	53					357
5	4	1283903.575	1283903.575	1283930.408	#cd00ff	0.45	Defer Task Perform Mapping (ready)	53					357
5	4	1283930.408	1283930.408	1283991.577	#cd00ff	1.0	Defer Task Perform Mapping	53					357
4	5	1283621.832	1283621.832	1283626.988	#ffc0cb	1.0	ProfTask <38>						174
4	5	1283634.116	1283634.116	1283639.765	#ffc0cb	1.0	ProfTask <39>						175
4	5	1283647.210	1283647.210	1283652.142	#ffc0cb	1.0	ProfTask <40>						176
4	5	1283658.525	1283658.525	1283663.327	#ffc0cb	1.0	ProfTask <41>						177
4	5	1283669.788	1283669.788	1283674.776	#ffc0cb	1.0	ProfTask <42>						178
4	5	1283681.015	1283681.015	1283687.272	#ffc0cb	1.0	ProfTask <43>						179
4	3	1283695.521	1283695.521	1283809.423	#00b1ff	1.0	Mapper Continuation	53	[[0, 3, 265]]				356
4	3	1283809.423	1283809.423	1283835.904	#00b1ff	0.15	Mapper Continuation (waiting)	53					356
4	3	1283835.904	1283835.904	1283879.069	#00b1ff	0.45	Mapper Continuation (ready)	53					356
4	3	1283879.069	1283879.069	1283891.905	#00b1ff	1.0	Mapper Continuation	53					356
3	5	1283702.060	1283702.060	1283883.843	#ff3200	1.0	Mapper Call map_task for 53	53	[[0, 3, 265]]				166
2	2	1283839.563	1283839.563	1283846.958	#ffc0cb	1.0	ProfTask <0>						408
5	5	1283982.687	1284006.864	1284031.957	#ff0098	1.0	Defer Task Launch	53	[[0, 3, 265]]				359
5	5	1284046.066	1284046.066	1284050.070	#ffc0cb	1.0	ProfTask <46>						391
5	5	1284055.707	1284055.707	1284060.505	#ffc0cb	1.0	ProfTask <48>						392
5	5	1284067.513	1284067.513	1284074.595	#ffc0cb	1.0	ProfTask <47>						393
5	5	1284080.228	1284080.228	1284086.541	#ffc0cb	1.0	ProfTask <48>						394
5	5	1284092.440	1284092.440	1284096.296	#ffc0cb	1.0	ProfTask <48>						395
5	5	1284101.982	1284101.982	1284106.383	#ffc0cb	1.0	ProfTask <0>						396
5	5	1284111.488	1284111.488	1284115.765	#ffc0cb	1.0	ProfTask <49>						397
5	5	1284121.233	1284121.233	1284125.707	#ffc0cb	1.0	ProfTask <0>						398
5	5	1284131.344	1284131.344	1284135.349	#ffc0cb	1.0	ProfTask <51>						399
5	5	1284140.596	1284140.596	1284144.671	#ffc0cb	1.0	ProfTask <52>						400
5	5	1284149.723	1284149.723	1284156.310	#ffc0cb	1.0	ProfTask <53>						401
5	5	1284161.552	1284161.552	1284167.611	#ffc0cb	1.0	ProfTask <53>						402
5	5	1284172.102	1284172.102	1284177.046	#ffc0cb	1.0	ProfTask <52>						403
5	5	1284182.497	1284182.497	1284189.542	#ffc0cb	1.0	ProfTask <53>						404
5	5	1290561.994	1290561.994	1290581.206	#ffc0cb	1.0	ProfTask <13>						595
5	5	1290672.470	1290672.470	1290682.613	#ffc0cb	1.0	ProfTask <13>						596
5	5	1290706.341	1290706.341	1290712.299	#ffc0cb	1.0	ProfTask <15>						597
5	4	1290710.670	1290721.686	1290793.748	#006600	1.0	Post-Task Execution	15		[[0, 3, 567]]			571
5	5	1290814.031	1290814.031	1290821.681	#ffc0cb	1.0	ProfTask <15>						598
5	5	1290851.820	1290851.820	1290857.268	#ffc0cb	1.0	ProfTask <7>						599
5	5	1301189.824	1301189.824	1301196.603	#ffc0cb	1.0	ProfTask <23>						600
5	5	1301544.868	1301544.868	1301552.926	#ffc0cb	1.0	ProfTask <24>						601
5	5	1301590.084	1301606.151	1301641.799	#009900	1.0	Deferred Commit	12					450
5	5	1303148.986	1303168.646	1303283.977	#00ff12	1.0	Logical Dependence Analysis	54					573
5	5	1303305.777	1303305.777	1303312.883	#ffc0cb	1.0	ProfTask <54>						602
5	4	1303306.411	1303321.376	1303396.088	#007bff	1.0	Operation Physical Dependence Analysis	54					574
5	5	1303414.273	1303414.273	1303418.400	#ffc0cb	1.0	ProfTask <54>						603
5	5	1303469.495	1303483.722	1303558.517	#3dff00	1.0	Task Physical Dependence Analysis	55					454
5	4	1303573.877	1303573.877	1303624.181	#ff7a00	1.0	Scheduler	0					457
5	4	1303624.181	1303624.181	1303725.332	#ff7a00	0.15	Scheduler (waiting)	0					457
5	4	1303725.332	1303725.332	1303745.784	#ff7a00	0.45	Scheduler (ready)	0					457
5	4	1303745.784	1303745.784	1303770.128	#ff7a00	1.0	Scheduler	0					457
5	4	1303770.128	1303770.128	1303829.434	#ff7a00	0.15	Scheduler (waiting)	0					457
5	4	1303829.434	1303829.434	1303845.931	#ff7a00	0.45	Scheduler (ready)	0					457
5	4	1303845.931	1303845.931	1303879.903	#ff7a00	1.0	Scheduler	0					457
4	5	1303618.687	1303670.965	1303704.125	#00b1ff	1.0	Mapper Continuation	0					456
4	5	1303762.868	1303786.168	1303811.406	#00b1ff	1.0	Mapper Continuation	0					577
5	5	1303866.667	1303909.035	1303965.082	#3dff00	1.0	Task Physical Dependence Analysis	57					460
5	5	1303983.695	1303983.695	1303988.852	#ffc0cb	1.0	ProfTask <56>						604
5	5	1303996.469	1303996.469	1304002.083	#ffc0cb	1.0	ProfTask <58>						605
5	4	1304001.260	1304010.979	1304053.638	#333399	1.0	Deferred Ready Trigger	59					579
5	5	1304076.332	1304076.332	1304082.034	#ffc0cb	1.0	ProfTask <0>						606
5	4	1304089.969	1304089.969	1304095.865	#ffc0cb	1.0	ProfTask <58>						607
5	5	1304085.798	1304104.636	1304201.779	#ff7a00	1.0	Scheduler	0					581
5	4	1304200.689	1304225.353	1304297.327	#00ff12	1.0	Logical Dependence Analysis	62					583
5	5	1304252.409	1304317.260	1304388.941	#ff7a00	1.0	Scheduler	0					585
5	4	1304379.607	1304402.496	1304450.999	#3dff00	1.0	Task Physical Dependence Analysis	64					587
5	5	1304428.149	1304470.099	1304564.826	#cd00ff	1.0	Defer Task Perform Mapping	66	[[0, 3, 269]]				588
5	4	1304553.849	1304586.431	1304619.350	#ff0098	1.0	Defer Task Launch	66	[[0, 3, 269]]				467
5	5	1304637.141	1304637.141	1304643.365	#ffc0cb	1.0	ProfTask <59>						608
5	5	1304651.780	1304651.780	1304658.683	#ffc0cb	1.0	ProfTask <59>						609
5	5	1304666.550	1304666.550	1304672.388	#ffc0cb	1.0	ProfTask <0>						610
5	4	1304680.459	1304680.459	1304688.024	#ffc0cb	1.0	ProfTask <61>						611
5	5	1304679.583	1304698.019	1304772.128	#3dff00	1.0	Task Physical Dependence Analysis	67					469
5	4	1304740.079	1304792.515	1304888.752	#ff7a00	1.0	Scheduler	0					472
5	5	1304879.093	1304903.629	1304949.175	#3dff00	1.0	Task Physical Dependence Analysis	69					474
5	4	1304928.889	1304964.588	1305056.498	#cd00ff	1.0	Defer Task Perform Mapping	71	[[0, 2, 9]]				476
5	5	1305043.193	1305078.479	1305111.303	#ff0098	1.0	Defer Task Launch	71	[[0, 2, 9]]				479
5	5	1305123.950	1305123.950	1305127.879	#ffc0cb	1.0	ProfTask <62>						612
5	5	1305132.242	1305132.242	1305135.716	#ffc0cb	1.0	ProfTask <0>						613
5	5	1305140.603	1305140.603	1305144.069	#ffc0cb	1.0	ProfTask <0>						614
5	5	1305148.825	1305148.825	1305152.880	#ffc0cb	1.0	ProfTask <63>						615
5	4	1305158.699	1305158.699	1305162.057	#ffc0cb	1.0	ProfTask <64>						616
5	5	1305156.383	1305168.106	1305192.136	#333399	1.0	Deferred Ready Trigger	68					481
5	4	1305184.035	1305206.007	1305232.334	#007bff	1.0	Operation Physical Dependence Analysis	68					482
5	5	1305222.067	1305245.411	1305308.677	#ff7a00	1.0	Scheduler	0					484
5	4	1305299.926	1305327.160	1305382.614	#3dff00	1.0	Task Physical Dependence Analysis	74					589
5	5	1305369.809	1305404.041	1305514.951	#ff7a00	1.0	Scheduler	0					591
5	4	1305500.072	1305536.821	1305610.959	#3dff00	1.0	Task Physical Dependence Analysis	76					593
5	5	1305574.749	1305631.496	1305727.618	#cd00ff	1.0	Defer Task Perform Mapping	78	[[0, 3, 273]]				487
5	4	1305674.252	1305742.024	1305770.369	#ff0098	1.0	Defer Task Launch	77	[[0, 2, 11]]				488
5	2	1305711.951	1305783.995	1305813.329	#333399	1.0	Deferred Ready Trigger	73					490
5	3	1305590.048	1305888.240	1305922.460	#2500ff	1.0	Prepipeline Stage	79					492
5	5	1305952.530	1305952.530	1305961.048	#ffc0cb	1.0	ProfTask <66>						617
5	4	1305960.182	1305972.370	1306224.570	#ff7a00	1.0	Scheduler	0					494
5	5	1306244.535	1306244.535	1306251.719	#ffc0cb	1.0	ProfTask <74>						618
5	5	1306258.625	1306258.625	1306262.340	#ffc0cb	1.0	ProfTask <0>						619
5	5	1306266.639	1306266.639	1306269.915	#ffc0cb	1.0	ProfTask <0>						620
5	5	1306274.647	1306274.647	1306278.288	#ffc0cb	1.0	ProfTask <75>						621
5	5	1306284.148	1306284.148	1306288.891	#ffc0cb	1.0	ProfTask <76>						622
5	4	1306287.059	1306295.085	1306373.980	#ff7a00	1.0	Scheduler	0					496
5	5	1306361.416	1306390.469	1306431.241	#3dff00	1.0	Task Physical Dependence Analysis	82					498
5	4	1306399.822	1306444.023	1306475.533	#3dff00	1.0	Task Physical Dependence Analysis	83					499
5	5	1306461.902	1306487.743	1306556.205	#cd00ff	1.0	Defer Task Perform Mapping	85	[[0, 3, 630]]				504
5	4	1306548.549	1306570.551	1306596.581	#ff0098	1.0	Defer Task Launch	85	[[0, 3, 630]]				631
5	5	1306609.046	1306609.046	1306756.065	#007bff	1.0	Operation Physical Dependence Analysis	80					681
5	5	1306756.065	1306756.065	1306919.478	#007bff	0.15	Operation Physical Dependence Analysis (waiting)	80					681
5	5	1306919.478	1306919.478	1306948.288	#007bff	0.45	Operation Physical Dependence Analysis (ready)	80					681
5	5	1306948.288	1306948.288	1307020.185	#007bff	1.0	Operation Physical Dependence Analysis	80					681
4	4	1306776.655	1306776.655	1306790.612	#ffc0cb	1.0	ProfTask <85>						651
4	4	1306802.720	1306802.720	1306811.402	#ffc0cb	1.0	ProfTask <80>						652
4	4	1306869.300	1306869.300	1306875.443	#ffc0cb	1.0	ProfTask <80>						653
4	4	1306924.051	1306924.051	1306929.726	#ffc0cb	1.0	ProfTask <80>						654
5	5	1307056.365	1307056.365	1307307.680	#007bff	1.0	Operation Physical Dependence Analysis	79					685
5	5	1307307.680	1307307.680	1307458.321	#007bff	0.15	Operation Physical Dependence Analysis (waiting)	79					685
5	5	1307458.321	1307458.321	1307484.883	#007bff	0.45	Operation Physical Dependence Analysis (ready)	79					685
5	5	1307484.883	1307484.883	1307547.707	#007bff	1.0	Operation Physical Dependence Analysis	79					685
4	4	1307070.233	1307070.233	1307183.723	#ff5f00	1.0	Mapper Call map_inline for 79	79					594
5	5	1313028.908	1313028.908	1313043.492	#ffc0cb	1.0	ProfTask <36>						655
5	5	1313377.313	1313377.313	1313383.481	#ffc0cb	1.0	ProfTask <38>						656
5	5	1313400.373	1313415.699	1313465.770	#006600	1.0	Post-Task Execution	38		[[0, 3, 624]]			633
5	5	1313482.463	1313482.463	1313486.229	#ffc0cb	1.0	ProfTask <38>						657
5	5	1316874.269	1316874.269	1316881.752	#ffc0cb	1.0	ProfTask <35>						658
5	5	1316889.537	1316912.943	1316958.130	#006600	1.0	Post-Task Execution	35		[[0, 3, 625]]			634
5	5	1316974.511	1316974.511	1316978.142	#ffc0cb	1.0	ProfTask <35>						659
5	5	1319981.003	1319995.186	1320025.818	#006600	1.0	Post-Task Execution	42		[[0, 2, 3]]			635
5	5	1320040.609	1320040.609	1320044.432	#ffc0cb	1.0	ProfTask <42>						660
5	5	1320214.870	1320214.870	1320221.281	#ffc0cb	1.0	ProfTask <43>						661
5	5	1333311.079	1333333.783	1333386.811	#006600	1.0	Post-Task Execution	47		[[0, 2, 5]]			689
5	4	1333412.514	1333412.514	1333418.805	#ffc0cb	1.0	ProfTask <48>						662
5	5	1333407.103	1333430.989	1333469.596	#006600	1.0	Post-Task Execution	48		[[0, 3, 627]]			636
5	5	1333486.409	1333486.409	1333490.897	#ffc0cb	1.0	ProfTask <48>						663
5	5	1346545.220	1346545.220	1346557.434	#ffc0cb	1.0	ProfTask <52>						664
5	5	1346633.938	1346633.938	1346640.148	#ffc0cb	1.0	ProfTask <52>						665
5	5	1347111.988	1347130.799	1347181.604	#006600	1.0	Post-Task Execution	53		[[0, 3, 265]]			638
5	5	1347201.196	1347201.196	1347205.096	#ffc0cb	1.0	ProfTask <53>						666
5	5	1353173.197	1353197.202	1353243.345	#006600	1.0	Post-Task Execution	58		[[0, 2, 7]]			639
5	5	1353265.362	1353265.362	1353269.535	#ffc0cb	1.0	ProfTask <58>						667
5	5	1353611.015	1353631.730	1353696.535	#006600	1.0	Post-Task Execution	60		[[0, 3, 267]]			640
5	5	1353712.876	1353712.876	1353716.802	#ffc0cb	1.0	ProfTask <60>						668
5	5	1358452.236	1358452.236	1358458.994	#ffc0cb	1.0	ProfTask <65>						669
5	5	1358946.400	1358967.387	1359027.712	#006600	1.0	Post-Task Execution	66		[[0, 3, 269]]			692
5	5	1363780.521	1363809.927	1363860.938	#006600	1.0	Post-Task Execution	71		[[0, 2, 9]]			641
5	5	1363885.600	1363885.600	1363890.292	#ffc0cb	1.0	ProfTask <71>						670
5	5	1364357.583	1364374.287	1364433.513	#006600	1.0	Post-Task Execution	72		[[0, 3, 271]]			642
5	5	1364452.289	1364452.289	1364456.250	#ffc0cb	1.0	ProfTask <72>						671
5	5	1368727.688	1368751.598	1368796.172	#006600	1.0	Post-Task Execution	77		[[0, 2, 11]]			643
5	5	1368816.259	1368816.259	1368820.470	#ffc0cb	1.0	ProfTask <77>						672
5	5	1369208.235	1369233.364	1369285.700	#006600	1.0	Post-Task Execution	78		[[0, 3, 273]]			644
5	5	1369303.293	1369303.293	1369306.996	#ffc0cb	1.0	ProfTask <78>						673
