level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
4	3	1281107.769	1281133.593	1281156.030	#ff0098	1.0	Defer Task Launch	33	[[0, 2, 679]]				334
4	5	1280692.339	1281168.256	1281202.632	#3dff00	1.0	Task Physical Dependence Analysis	28					335
4	4	1281185.590	1281216.424	1281263.117	#cd00ff	1.0	Defer Task Perform Mapping	35	[[0, 3, 625]]				337
4	3	1281256.063	1281278.236	1281307.180	#ff0098	1.0	Defer Task Launch	35	[[0, 3, 625]]				338
4	4	1281323.992	1281323.992	1281389.743	#cd00ff	1.0	Defer Task Perform Mapping	36	[[0, 2, 623]]				342
4	4	1281389.743	1281389.743	1281408.233	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	36					342
4	4	1281408.233	1281408.233	1281431.771	#cd00ff	0.45	Defer Task Perform Mapping (ready)	36					342
4	4	1281431.771	1281431.771	1281524.905	#cd00ff	1.0	Defer Task Perform Mapping	36					342
3	3	1281330.745	1281330.745	1281473.517	#ff3200	1.0	Mapper Call map_task for 36	36	[[0, 2, 623]]				225
4	4	1281540.900	1281540.900	1281592.395	#00b1ff	1.0	Mapper Continuation	38	[[0, 3, 624]]				344
4	4	1281592.395	1281592.395	1281613.947	#00b1ff	0.15	Mapper Continuation (waiting)	38					344
4	4	1281613.947	1281613.947	1281635.375	#00b1ff	0.45	Mapper Continuation (ready)	38					344
4	4	1281635.375	1281635.375	1281672.107	#00b1ff	1.0	Mapper Continuation	38					344
3	3	1281545.926	1281545.926	1281660.734	#ff3200	1.0	Mapper Call map_task for 38	38	[[0, 3, 624]]				226
4	2	1281620.289	1281702.413	1281728.933	#333399	1.0	Deferred Ready Trigger	39					346
4	5	1281206.486	1281747.438	1281833.954	#3dff00	1.0	Task Physical Dependence Analysis	34					412
4	3	1281816.726	1281854.322	1281962.837	#ff7a00	1.0	Scheduler	0					215
4	4	1281718.810	1281982.725	1281997.474	#007bff	1.0	Operation Physical Dependence Analysis	39					158
4	5	1281937.145	1282022.385	1282075.305	#3dff00	1.0	Task Physical Dependence Analysis	41					162
4	4	1282053.287	1282094.433	1282156.222	#cd00ff	1.0	Defer Task Perform Mapping	43	[[0, 3, 626]]				165
4	5	1282137.435	1282176.348	1282213.490	#333399	1.0	Deferred Ready Trigger	29					217
4	4	1282201.355	1282232.852	1282265.809	#007bff	1.0	Operation Physical Dependence Analysis	29					219
4	5	1282284.700	1282284.700	1282290.552	#ffc0cb	1.0	ProfTask <18>						246
4	5	1282298.502	1282298.502	1282305.272	#ffc0cb	1.0	ProfTask <24>						247
4	5	1282312.818	1282312.818	1282321.895	#ffc0cb	1.0	ProfTask <23>						248
4	5	1282329.352	1282329.352	1282334.523	#ffc0cb	1.0	ProfTask <24>						249
4	4	1282342.111	1282342.111	1282347.445	#ffc0cb	1.0	ProfTask <17>						250
4	5	1282337.210	1282355.476	1282431.565	#3dff00	1.0	Task Physical Dependence Analysis	44					221
4	4	1282416.515	1282451.010	1282537.356	#ff7a00	1.0	Scheduler	0					405
4	5	1282560.296	1282560.296	1282643.907	#cd00ff	1.0	Defer Task Perform Mapping	47	[[0, 2, 5]]				349
4	5	1282643.907	1282643.907	1282659.879	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	47					349
4	5	1282659.879	1282659.879	1282716.702	#cd00ff	0.45	Defer Task Perform Mapping (ready)	47					349
4	5	1282716.702	1282716.702	1282746.859	#cd00ff	1.0	Defer Task Perform Mapping	47					349
4	5	1282746.859	1282746.859	1282821.799	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	47					349
4	5	1282821.799	1282821.799	1282841.705	#cd00ff	0.45	Defer Task Perform Mapping (ready)	47					349
4	5	1282841.705	1282841.705	1282942.785	#cd00ff	1.0	Defer Task Perform Mapping	47					349
3	4	1282569.138	1282569.138	1282847.965	#ff3200	1.0	Mapper Call map_task for 47	47	[[0, 2, 5]]				227
2	3	1282663.993	1282663.993	1282701.439	#cd00ff	1.0	Defer Task Perform Mapping	48	[[0, 3, 627]]				350
2	3	1282701.439	1282701.439	1282890.865	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	48					350
2	3	1282890.865	1282890.865	1282980.146	#cd00ff	0.45	Defer Task Perform Mapping (ready)	48					350
2	3	1282980.146	1282980.146	1283076.987	#cd00ff	1.0	Defer Task Perform Mapping	48					350
1	2	1282805.518	1282805.518	1282813.694	#ffc0cb	1.0	ProfTask <0>						507
1	2	1282822.188	1282822.188	1282826.005	#ffc0cb	1.0	ProfTask <32>						508
4	5	1283066.079	1283098.801	1283130.494	#ff0098	1.0	Defer Task Launch	48	[[0, 3, 627]]				351
4	5	1283150.656	1283150.656	1283156.284	#ffc0cb	1.0	ProfTask <37>						423
4	4	1283151.820	1283164.014	1283251.950	#ff7a00	1.0	Scheduler	0					352
4	5	1283272.054	1283272.054	1283278.592	#ffc0cb	1.0	ProfTask <38>						424
4	5	1283285.846	1283285.846	1283291.196	#ffc0cb	1.0	ProfTask <34>						425
4	4	1283298.174	1283298.174	1283303.562	#ffc0cb	1.0	ProfTask <0>						426
4	5	1283293.821	1283311.221	1283395.670	#ff7a00	1.0	Scheduler	0					418
4	4	1283383.048	1283414.744	1283480.049	#3dff00	1.0	Task Physical Dependence Analysis	50					419
4	5	1283500.017	1283500.017	1283591.367	#cd00ff	1.0	Defer Task Perform Mapping	52	[[0, 2, 628]]				420
4	5	1283591.367	1283591.367	1283611.308	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	52					420
4	5	1283611.308	1283611.308	1283641.409	#cd00ff	0.45	Defer Task Perform Mapping (ready)	52					420
4	5	1283641.409	1283641.409	1283697.539	#cd00ff	1.0	Defer Task Perform Mapping	52					420
4	5	1283697.539	1283697.539	1283797.270	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	52					420
4	5	1283797.270	1283797.270	1283820.015	#cd00ff	0.45	Defer Task Perform Mapping (ready)	52					420
4	5	1283820.015	1283820.015	1283931.392	#cd00ff	1.0	Defer Task Perform Mapping	52					420
3	4	1283509.012	1283509.012	1283827.962	#ff3200	1.0	Mapper Call map_task for 52	52	[[0, 2, 628]]				421
2	3	1283610.289	1283610.289	1283616.905	#ffc0cb	1.0	ProfTask <0>						251
2	3	1283719.137	1283719.137	1283724.225	#ffc0cb	1.0	ProfTask <42>						252
2	3	1283731.492	1283731.492	1283736.181	#ffc0cb	1.0	ProfTask <29>						253
2	3	1283742.804	1283742.804	1283748.666	#ffc0cb	1.0	ProfTask <43>						254
2	3	1283755.389	1283755.389	1283761.016	#ffc0cb	1.0	ProfTask <29>						255
2	3	1283770.827	1283770.827	1283775.640	#ffc0cb	1.0	ProfTask <0>						256
2	3	1283781.939	1283781.939	1283786.622	#ffc0cb	1.0	ProfTask <44>						257
2	3	1283793.118	1283793.118	1283799.645	#ffc0cb	1.0	ProfTask <0>						258
4	4	1283918.483	1283956.807	1283996.266	#ff0098	1.0	Defer Task Launch	52	[[0, 2, 628]]				358
4	5	1284019.731	1284019.731	1284026.542	#ffc0cb	1.0	ProfTask <45>						427
4	5	1284037.065	1284037.065	1284043.643	#ffc0cb	1.0	ProfTask <47>						428
4	5	1284052.387	1284052.387	1284059.289	#ffc0cb	1.0	ProfTask <48>						429
4	5	1284070.087	1284070.087	1284076.801	#ffc0cb	1.0	ProfTask <47>						430
4	5	1284085.420	1284085.420	1284091.929	#ffc0cb	1.0	ProfTask <37>						431
4	5	1284100.863	1284100.863	1284107.585	#ffc0cb	1.0	ProfTask <37>						432
4	5	1284116.830	1284116.830	1284123.552	#ffc0cb	1.0	ProfTask <0>						433
4	5	1284132.489	1284132.489	1284139.516	#ffc0cb	1.0	ProfTask <50>						434
4	5	1284148.163	1284148.163	1284154.638	#ffc0cb	1.0	ProfTask <53>						435
4	5	1284163.452	1284163.452	1284175.585	#ffc0cb	1.0	ProfTask <52>						436
4	5	1290560.504	1290575.892	1290645.947	#006600	1.0	Post-Task Execution	13		[[0, 2, 566]]			570
4	5	1290758.990	1290776.945	1290821.356	#009900	1.0	Deferred Commit	7					572
4	5	1301188.653	1301211.605	1301251.876	#006600	1.0	Post-Task Execution	23		[[0, 2, 568]]			448
4	5	1301276.326	1301276.326	1301282.541	#ffc0cb	1.0	ProfTask <23>						509
4	5	1301545.784	1301559.661	1301629.806	#006600	1.0	Post-Task Execution	24		[[0, 3, 569]]			449
4	5	1301646.722	1301646.722	1301651.116	#ffc0cb	1.0	ProfTask <24>						510
4	5	1301693.731	1301693.731	1301697.364	#ffc0cb	1.0	ProfTask <12>						511
4	5	1303264.188	1303281.263	1303320.693	#333399	1.0	Deferred Ready Trigger	54					451
4	5	1303344.045	1303344.045	1303349.993	#ffc0cb	1.0	ProfTask <54>						512
4	5	1303381.432	1303396.962	1303482.714	#ff7a00	1.0	Scheduler	0					452
4	5	1303497.656	1303497.656	1303502.117	#ffc0cb	1.0	ProfTask <0>						513
4	5	1303531.059	1303545.046	1303642.161	#ff7a00	1.0	Scheduler	0					455
4	4	1303629.723	1303671.094	1303718.836	#3dff00	1.0	Task Physical Dependence Analysis	56					575
4	5	1303700.660	1303732.487	1303805.810	#cd00ff	1.0	Defer Task Perform Mapping	58	[[0, 2, 7]]				576
4	4	1303796.494	1303820.840	1303844.177	#ff0098	1.0	Defer Task Launch	58	[[0, 2, 7]]				578
4	3	1303712.940	1303856.281	1303908.169	#00ff12	1.0	Logical Dependence Analysis	59					458
4	5	1303922.034	1303922.034	1303925.681	#ffc0cb	1.0	ProfTask <55>						514
4	5	1303931.496	1303931.496	1303935.527	#ffc0cb	1.0	ProfTask <0>						515
4	4	1303940.923	1303940.923	1303944.758	#ffc0cb	1.0	ProfTask <0>						516
4	5	1303940.359	1303950.746	1304016.012	#cd00ff	1.0	Defer Task Perform Mapping	60	[[0, 3, 267]]				461
4	4	1304007.690	1304034.134	1304057.203	#ff0098	1.0	Defer Task Launch	60	[[0, 3, 267]]				462
4	5	1304040.859	1304070.131	1304099.441	#007bff	1.0	Operation Physical Dependence Analysis	59					580
4	5	1304120.480	1304120.480	1304128.900	#ffc0cb	1.0	ProfTask <0>						517
4	5	1304137.321	1304137.321	1304143.536	#ffc0cb	1.0	ProfTask <59>						518
4	5	1304151.481	1304151.481	1304158.130	#ffc0cb	1.0	ProfTask <57>						519
4	5	1304166.492	1304166.492	1304172.116	#ffc0cb	1.0	ProfTask <60>						520
4	5	1304179.541	1304179.541	1304185.478	#ffc0cb	1.0	ProfTask <60>						521
4	5	1304186.066	1304194.596	1304268.486	#3dff00	1.0	Task Physical Dependence Analysis	61					582
4	4	1304237.028	1304287.341	1304378.464	#ff7a00	1.0	Scheduler	0					584
4	5	1304364.597	1304398.660	1304436.193	#3dff00	1.0	Task Physical Dependence Analysis	63					586
4	4	1304419.994	1304450.099	1304504.123	#cd00ff	1.0	Defer Task Perform Mapping	65	[[0, 2, 629]]				463
4	5	1304497.044	1304516.057	1304538.039	#ff0098	1.0	Defer Task Launch	65	[[0, 2, 629]]				464
4	5	1304544.115	1304551.018	1304575.121	#333399	1.0	Deferred Ready Trigger	62					465
4	4	1304566.458	1304587.656	1304609.345	#007bff	1.0	Operation Physical Dependence Analysis	62					466
4	5	1304600.491	1304622.305	1304690.689	#ff7a00	1.0	Scheduler	0					468
4	5	1304706.331	1304706.331	1304723.689	#00ff12	1.0	Logical Dependence Analysis	68					471
4	5	1304723.689	1304723.689	1304798.895	#00ff12	0.15	Logical Dependence Analysis (waiting)	68					471
4	5	1304798.895	1304798.895	1304816.987	#00ff12	0.45	Logical Dependence Analysis (ready)	68					471
4	5	1304816.987	1304816.987	1304856.819	#00ff12	1.0	Logical Dependence Analysis	68					471
3	4	1304719.513	1304762.829	1304783.673	#00b1ff	1.0	Mapper Continuation	68					470
4	3	1304755.187	1304897.074	1305012.316	#ff7a00	1.0	Scheduler	0					475
4	5	1305000.679	1305034.947	1305071.433	#3dff00	1.0	Task Physical Dependence Analysis	70					478
4	4	1305056.724	1305086.886	1305176.877	#cd00ff	1.0	Defer Task Perform Mapping	72	[[0, 3, 271]]				480
4	5	1305165.964	1305199.516	1305234.115	#ff0098	1.0	Defer Task Launch	72	[[0, 3, 271]]				483
4	4	1305207.658	1305252.611	1305319.714	#00ff12	1.0	Logical Dependence Analysis	73					485
4	5	1305339.765	1305339.765	1305345.502	#ffc0cb	1.0	ProfTask <65>						522
4	5	1305353.891	1305353.891	1305360.727	#ffc0cb	1.0	ProfTask <65>						523
4	4	1305357.954	1305370.367	1305480.738	#ff7a00	1.0	Scheduler	0					590
4	5	1305465.200	1305504.378	1305567.074	#3dff00	1.0	Task Physical Dependence Analysis	75					592
4	4	1305543.778	1305594.413	1305686.197	#cd00ff	1.0	Defer Task Perform Mapping	77	[[0, 2, 11]]				486
4	5	1305605.824	1305712.259	1305807.428	#00ff12	1.0	Logical Dependence Analysis	79					489
4	4	1305720.839	1305832.088	1305893.515	#ff0098	1.0	Defer Task Launch	78	[[0, 3, 273]]				491
4	3	1305802.946	1305920.984	1305975.704	#007bff	1.0	Operation Physical Dependence Analysis	73					493
4	5	1305994.539	1305994.539	1306000.231	#ffc0cb	1.0	ProfTask <62>						524
4	5	1306007.662	1306007.662	1306012.745	#ffc0cb	1.0	ProfTask <62>						525
