time	count
0.000	0.00
1134192.460	1.00
1887460.195	0.00
1887666.489	1.00
1887795.983	0.00
1888027.844	1.00
2004013.143	0.00
2004155.450	1.00
2071175.689	0.00
2071636.356	1.00
2071651.215	0.00
2072465.988	1.00
2125746.910	0.00
2125906.215	1.00
2223592.200	0.00
