level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
1	2	2067474.731	2067474.731	2067480.297	#ffc0cb	1.0	ProfTask <17>						158
1	2	2067488.729	2067488.729	2067495.305	#ffc0cb	1.0	ProfTask <15>						159
1	2	2067532.311	2067532.311	2067539.293	#ffc0cb	1.0	ProfTask <17>						160
1	2	2067571.934	2067571.934	2067579.663	#ffc0cb	1.0	ProfTask <18>						161
1	2	2067606.592	2067606.592	2067612.221	#ffc0cb	1.0	ProfTask <15>						162
1	2	2067621.464	2067621.464	2067627.153	#ffc0cb	1.0	ProfTask <18>						163
1	2	2067662.795	2067662.795	2067670.163	#ffc0cb	1.0	ProfTask <17>						164
1	2	2067679.315	2067679.315	2067686.512	#ffc0cb	1.0	ProfTask <19>						165
1	2	2067705.097	2067705.097	2067711.610	#ffc0cb	1.0	ProfTask <19>						166
1	2	2067719.563	2067719.563	2067726.024	#ffc0cb	1.0	ProfTask <20>						167
1	2	2067760.488	2067760.488	2067767.837	#ffc0cb	1.0	ProfTask <20>						168
1	2	2067834.393	2067834.393	2067841.326	#ffc0cb	1.0	ProfTask <19>						169
1	2	2067867.718	2067867.718	2067875.021	#ffc0cb	1.0	ProfTask <21>						170
1	2	2067900.658	2067900.658	2067906.286	#ffc0cb	1.0	ProfTask <19>						171
1	2	2067951.131	2067951.131	2067956.251	#ffc0cb	1.0	ProfTask <21>						172
1	2	2067963.814	2067963.814	2067967.314	#ffc0cb	1.0	ProfTask <22>						173
1	2	2068872.288	2068872.288	2068882.867	#ffc0cb	1.0	ProfTask <24>						174
1	2	2069241.423	2069260.928	2070348.048	#ff7a00	1.0	legate::numpy::FusedOpTask [CPU] <23>		[[0, 0, 377]]	[[0, 0, 309], [0, 1, 354], [0, 2, 244], [0, 2, 299], [0, 0, 321], [0, 0, 311], [0, 2, 11]]		[[0, 3, 16]]	13
1	2	2070377.866	2070377.866	2070383.587	#ffc0cb	1.0	ProfTask <23>						175
1	2	2070819.172	2070819.172	2070828.288	#ffc0cb	1.0	ProfTask <35>						176
1	2	2070840.483	2070840.483	2070848.019	#ffc0cb	1.0	ProfTask <36>						177
1	2	2070858.887	2070858.887	2070866.815	#ffc0cb	1.0	ProfTask <37>						178
1	2	2071135.872	2071135.872	2071143.400	#ffc0cb	1.0	ProfTask <35>						179
1	2	2071175.560	2071175.560	2071188.129	#ffc0cb	1.0	ProfTask <38>						180
1	2	2071419.524	2071441.366	2072373.142	#ff7a00	1.0	legate::numpy::FusedOpTask [CPU] <35>		[[0, 0, 458]]	[[0, 1, 379], [0, 0, 320], [0, 0, 322], [0, 0, 73]]		[[0, 3, 16]]	15
1	2	2072407.594	2072407.594	2072415.756	#ffc0cb	1.0	ProfTask <35>						181
1	2	2223654.660	2223654.660	2223670.393	#ffc0cb	1.0	ProfTask <1>						182
1	2	2223681.067	2223681.067	2223688.333	#ffc0cb	1.0	ProfTask <50>						183
1	2	2223729.950	2223729.950	2223735.924	#ffc0cb	1.0	ProfTask <1>						184
1	2	2223828.994	2223828.994	2223833.763	#ffc0cb	1.0	ProfTask <50>						185
1	2	2223878.262	2223878.262	2223882.918	#ffc0cb	1.0	ProfTask <51>						186
1	2	2223928.589	2223928.589	2223933.189	#ffc0cb	1.0	ProfTask <51>						187
1	2	2223979.621	2223979.621	2223984.034	#ffc0cb	1.0	ProfTask <52>						188
1	2	2224047.331	2224047.331	2224051.623	#ffc0cb	1.0	ProfTask <52>						189
1	2	2224101.138	2224101.138	2224106.757	#ffc0cb	1.0	ProfTask <53>						190
1	2	2224148.335	2224148.335	2224161.362	#ffc0cb	1.0	ProfTask <35>						191
1	2	2224186.534	2224186.534	2224191.200	#ffc0cb	1.0	ProfTask <50>						192
1	2	2224220.301	2224220.301	2224223.906	#ffc0cb	1.0	ProfTask <6>						193
1	2	2224253.499	2224253.499	2224257.289	#ffc0cb	1.0	ProfTask <50>						194
1	2	2224316.993	2224316.993	2224321.896	#ffc0cb	1.0	ProfTask <53>						195
1	2	2224371.021	2224371.021	2224376.481	#ffc0cb	1.0	ProfTask <50>						196
1	2	2224382.616	2224382.616	2224387.519	#ffc0cb	1.0	ProfTask <54>						197
1	2	2224404.275	2224404.275	2224409.090	#ffc0cb	1.0	ProfTask <8>						198
1	2	2224422.632	2224422.632	2224427.511	#ffc0cb	1.0	ProfTask <51>						199
1	2	2224432.534	2224432.534	2224435.672	#ffc0cb	1.0	ProfTask <50>						200
1	2	2224462.197	2224462.197	2224466.176	#ffc0cb	1.0	ProfTask <23>						201
1	2	2224561.477	2224561.477	2224567.447	#ffc0cb	1.0	ProfTask <50>						202
1	2	2224577.316	2224577.316	2224583.749	#ffc0cb	1.0	ProfTask <23>						203
1	2	2224592.176	2224592.176	2224597.422	#ffc0cb	1.0	ProfTask <50>						204
1	2	2224605.256	2224605.256	2224611.578	#ffc0cb	1.0	ProfTask <35>						205
1	2	2224625.618	2224625.618	2224631.298	#ffc0cb	1.0	ProfTask <50>						206
1	2	2224640.500	2224640.500	2224647.306	#ffc0cb	1.0	ProfTask <10>						207
1	2	2224655.645	2224655.645	2224662.140	#ffc0cb	1.0	ProfTask <50>						208
1	2	2224723.627	2224723.627	2224727.850	#ffc0cb	1.0	ProfTask <54>						209
1	2	2224771.060	2224771.060	2224775.847	#ffc0cb	1.0	ProfTask <55>						210
1	2	2224811.759	2224811.759	2224816.039	#ffc0cb	1.0	ProfTask <52>						211
1	2	2224822.127	2224822.127	2224825.941	#ffc0cb	1.0	ProfTask <55>						212
1	2	2224867.885	2224867.885	2224872.650	#ffc0cb	1.0	ProfTask <56>						213
1	2	2224902.872	2224902.872	2224908.376	#ffc0cb	1.0	ProfTask <53>						214
1	2	2224914.147	2224914.147	2224917.592	#ffc0cb	1.0	ProfTask <56>						215
1	2	2224963.214	2224963.214	2224967.510	#ffc0cb	1.0	ProfTask <57>						216
1	2	2225013.096	2225013.096	2225017.772	#ffc0cb	1.0	ProfTask <57>						217
1	2	2225061.833	2225061.833	2225067.872	#ffc0cb	1.0	ProfTask <58>						218
1	2	2225110.405	2225110.405	2225115.363	#ffc0cb	1.0	ProfTask <58>						219
1	2	2225145.405	2225145.405	2225149.977	#ffc0cb	1.0	ProfTask <1>						220
1	2	2225157.536	2225157.536	2225162.322	#ffc0cb	1.0	ProfTask <54>						221
1	2	2225219.074	2225219.074	2225225.623	#ffc0cb	1.0	ProfTask <55>						222
1	2	2225247.956	2225247.956	2225252.965	#ffc0cb	1.0	ProfTask <56>						223
1	2	2225278.124	2225278.124	2225284.676	#ffc0cb	1.0	ProfTask <57>						224
1	2	2225330.082	2225330.082	2225334.333	#ffc0cb	1.0	ProfTask <0>						225
