level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3			1047709.207	1047718.548	#ffa700	1.0	Intersection Reduction	84					653
3			1047764.499	1047773.404	#ffa700	1.0	Intersection Reduction	84					687
3			1047878.425	1047958.736	#ffa700	1.0	Union Reduction	84					688
3			1048512.192	1048517.590	#ff6e00	1.0	Difference	83					689
