level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
1	3	1043815.587	1043815.587	1043823.752	#ffc0cb	1.0	ProfTask <58>						444
1	3	1043885.917	1043885.917	1043893.078	#ffc0cb	1.0	ProfTask <59>						445
1	3	1043899.319	1043899.319	1043902.688	#ffc0cb	1.0	ProfTask <58>						446
1	3	1043915.164	1043932.016	1044786.018	#ff0038	1.0	legate::numpy::BinaryOpTask [CPU] <59>		[[0, 3, 394], [0, 3, 587]]	[[0, 0, 409], [0, 2, 565], [0, 1, 574], [0, 0, 57], [0, 0, 610]]		[[0, 4, 8]]	393
1	3	1044818.895	1044818.895	1044826.305	#ffc0cb	1.0	ProfTask <58>						447
1	3	1044832.900	1044832.900	1044836.390	#ffc0cb	1.0	ProfTask <59>						448
1	3	1044841.026	1044841.026	1044846.632	#ffc0cb	1.0	ProfTask <66>						449
1	3	1044853.660	1044853.660	1044856.914	#ffc0cb	1.0	ProfTask <64>						450
1	3	1044886.088	1044903.140	1045716.824	#ff0038	1.0	legate::numpy::BinaryOpTask [CPU] <66>		[[0, 0, 602]]	[[0, 0, 595], [0, 3, 393], [0, 1, 412], [0, 2, 5]]		[[0, 4, 8]]	587
1	3	1045749.414	1045749.414	1045757.154	#ffc0cb	1.0	ProfTask <71>						451
1	3	1045767.502	1045767.502	1045774.232	#ffc0cb	1.0	ProfTask <72>						452
1	2	1045769.705	1045783.097	1046540.037	#ff0038	1.0	legate::numpy::BinaryOpTask [CPU] <72>		[[0, 1, 648]]	[[0, 0, 640], [0, 0, 416], [0, 3, 394], [0, 2, 7]]		[[0, 4, 8]]	672
1	3	1046599.653	1046615.744	1047402.303	#ff0038	1.0	legate::numpy::BinaryOpTask [CPU] <77>		[[0, 2, 681], [0, 0, 419], [0, 3, 672]]	[[0, 3, 393], [0, 0, 68], [0, 1, 647]]		[[0, 4, 8]]	394
1	3	1047428.177	1047428.177	1047435.591	#ffc0cb	1.0	ProfTask <77>						453
1	3	1047485.607	1047485.607	1047499.472	#ffc0cb	1.0	ProfTask <82>						454
1	3	1047509.224	1047509.224	1047515.337	#ffc0cb	1.0	ProfTask <83>						455
1	3	1047551.395	1047551.395	1047558.273	#ffc0cb	1.0	ProfTask <77>						456
1	3	1047583.009	1047583.009	1047588.140	#ffc0cb	1.0	ProfTask <81>						457
1	3	1047610.844	1047610.844	1047614.303	#ffc0cb	1.0	ProfTask <83>						458
1	3	1047619.993	1047619.993	1047623.284	#ffc0cb	1.0	ProfTask <85>						459
1	3	1047638.420	1047656.279	1048281.052	#ff0038	1.0	legate::numpy::BinaryOpTask [CPU] <85>		[[0, 1, 83]]	[[0, 0, 651], [0, 0, 423]]		[[0, 4, 8]]	682
1	3	1048858.236	1048858.236	1048865.054	#ffc0cb	1.0	ProfTask <83>						460
1	3	1183586.336	1183586.336	1183593.882	#ffc0cb	1.0	ProfTask <89>						461
1	3	1183962.273	1183962.273	1183969.461	#ffc0cb	1.0	ProfTask <87>						462
1	3	1184410.125	1184410.125	1184416.531	#ffc0cb	1.0	ProfTask <87>						463
1	3	1184649.833	1184649.833	1184656.431	#ffc0cb	1.0	ProfTask <39>						464
1	3	1184686.919	1184686.919	1184705.292	#ffc0cb	1.0	ProfTask <53>						465
1	3	1184716.235	1184716.235	1184722.729	#ffc0cb	1.0	ProfTask <87>						466
1	3	1184846.419	1184846.419	1184853.601	#ffc0cb	1.0	ProfTask <25>						467
1	3	1184862.211	1184862.211	1184865.981	#ffc0cb	1.0	ProfTask <87>						468
