level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	6	1020545.104	1020545.104	1020588.179	#00b1ff	0.15	Mapper Continuation (waiting)	15					398
3	6	1020588.179	1020588.179	1020618.504	#00b1ff	0.45	Mapper Continuation (ready)	15					398
3	6	1020618.504	1020618.504	1020671.314	#00b1ff	1.0	Mapper Continuation	15					398
2	4	1020471.639	1020471.639	1020652.461	#ff3200	1.0	Mapper Call map_task for 15	15	[[0, 3, 470]]				505
4	6	1020778.521	1020810.229	1020846.307	#ff0098	1.0	Defer Task Launch	15	[[0, 3, 470]]				32
4	5	1020830.907	1020864.411	1020913.363	#00ff12	1.0	Logical Dependence Analysis	17					36
4	6	1020916.574	1020928.632	1020996.549	#ff7a00	1.0	Scheduler	0					39
4	5	1020933.799	1021015.936	1021048.610	#00ff12	1.0	Logical Dependence Analysis	20					42
4	4	1020973.416	1021061.000	1021089.194	#007bff	1.0	Operation Physical Dependence Analysis	17					43
4	6	1021103.473	1021103.473	1021142.700	#ff7a00	1.0	Scheduler	0					543
4	6	1021142.700	1021142.700	1021199.633	#ff7a00	0.15	Scheduler (waiting)	0					543
4	6	1021199.633	1021199.633	1021219.821	#ff7a00	0.45	Scheduler (ready)	0					543
4	6	1021219.821	1021219.821	1021266.724	#ff7a00	1.0	Scheduler	0					543
3	5	1021138.184	1021159.797	1021181.610	#00b1ff	1.0	Mapper Continuation	0					566
4	5	1021258.764	1021284.322	1021396.717	#ff7a00	1.0	Scheduler	0					547
4	6	1021278.556	1021416.548	1021465.556	#3dff00	1.0	Task Physical Dependence Analysis	23					548
4	4	1021453.870	1021485.938	1021570.371	#ff7a00	1.0	Scheduler	0					235
4	5	1021585.593	1021585.593	1021662.844	#cd00ff	1.0	Defer Task Perform Mapping	25	[[0, 3, 472]]				238
4	5	1021662.844	1021662.844	1021677.939	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	25					238
4	5	1021677.939	1021677.939	1021692.768	#cd00ff	0.45	Defer Task Perform Mapping (ready)	25					238
4	5	1021692.768	1021692.768	1021776.980	#cd00ff	1.0	Defer Task Perform Mapping	25					238
3	4	1021593.456	1021593.456	1021724.585	#ff3200	1.0	Mapper Call map_task for 25	25	[[0, 3, 472]]				260
4	4	1021769.429	1021799.332	1021836.851	#ff0098	1.0	Defer Task Launch	25	[[0, 3, 472]]				240
4	5	1021856.216	1021856.216	1021922.476	#00b1ff	1.0	Mapper Continuation	29	[[0, 2, 471]]				551
4	5	1021922.476	1021922.476	1021939.770	#00b1ff	0.15	Mapper Continuation (waiting)	29					551
4	5	1021939.770	1021939.770	1021956.185	#00b1ff	0.45	Mapper Continuation (ready)	29					551
4	5	1021956.185	1021956.185	1021994.272	#00b1ff	1.0	Mapper Continuation	29					551
3	4	1021861.823	1021861.823	1021981.244	#ff3200	1.0	Mapper Call map_task for 29	29	[[0, 2, 471]]				261
4	4	1021986.768	1022016.171	1022036.573	#00b1ff	1.0	Mapper Continuation	0					319
4	5	1022028.232	1022059.820	1022077.471	#00b1ff	1.0	Mapper Continuation	24					473
4	5	1022089.923	1022096.587	1022147.738	#006600	1.0	Post-Task Execution	13		[[0, 2, 469]]			475
4	4	1022093.137	1022163.230	1022202.817	#333399	1.0	Deferred Ready Trigger	20					477
4	2	1022102.921	1022220.315	1022257.425	#ff0098	1.0	Defer Task Launch	29	[[0, 2, 471]]				478
4	2	1022266.613	1022276.351	1022345.941	#ff7a00	1.0	Scheduler	0					480
4	4	1022231.497	1022359.294	1022392.149	#006600	1.0	Post-Task Execution	15		[[0, 3, 470]]			481
4	6	1021493.653	1022402.911	1022522.165	#00ff12	1.0	Logical Dependence Analysis	28					484
4	3	1021560.614	1022536.070	1022572.262	#3dff00	1.0	Task Physical Dependence Analysis	26					486
4	5	1022172.158	1022586.450	1022614.121	#3dff00	1.0	Task Physical Dependence Analysis	27					487
4	3	1022601.302	1022625.358	1022681.509	#cd00ff	1.0	Defer Task Perform Mapping	36	[[0, 3, 308]]				489
4	5	1022674.088	1022694.589	1022721.685	#ff0098	1.0	Defer Task Launch	36	[[0, 3, 308]]				320
4	1	1022335.879	1022732.564	1022770.283	#3dff00	1.0	Task Physical Dependence Analysis	31					322
4	5	1022792.567	1022792.567	1022828.127	#ff7a00	1.0	Scheduler	0					331
4	5	1022828.127	1022828.127	1023024.785	#ff7a00	0.15	Scheduler (waiting)	0					331
4	5	1023024.785	1023024.785	1023051.263	#ff7a00	0.45	Scheduler (ready)	0					331
4	5	1023051.263	1023051.263	1023065.156	#ff7a00	1.0	Scheduler	0					331
4	5	1023065.156	1023065.156	1023193.642	#ff7a00	0.15	Scheduler (waiting)	0					331
4	5	1023193.642	1023193.642	1023345.970	#ff7a00	0.45	Scheduler (ready)	0					331
4	5	1023345.970	1023345.970	1023376.256	#ff7a00	1.0	Scheduler	0					331
3	4	1022406.884	1022853.928	1022898.698	#3dff00	1.0	Task Physical Dependence Analysis	32					323
3	3	1022915.164	1022915.164	1022928.362	#cd00ff	1.0	Defer Task Perform Mapping	39	[[0, 3, 309]]				241
3	3	1022928.362	1022928.362	1023188.811	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	39					241
3	3	1023188.811	1023188.811	1023217.702	#cd00ff	0.45	Defer Task Perform Mapping (ready)	39					241
3	3	1023217.702	1023217.702	1023297.512	#cd00ff	1.0	Defer Task Perform Mapping	39					241
2	2	1022483.024	1022953.932	1022971.622	#007bff	1.0	Operation Physical Dependence Analysis	33					324
2	4	1022966.877	1022987.959	1023010.260	#00b1ff	1.0	Mapper Continuation	0					325
2	4	1023018.399	1023086.962	1023113.349	#ff0098	1.0	Defer Task Launch	38	[[0, 2, 220]]				327
2	6	1022533.687	1023128.018	1023140.111	#007bff	1.0	Operation Physical Dependence Analysis	34					328
2	6	1023152.278	1023152.278	1023157.689	#ffc0cb	1.0	ProfTask <0>						569
2	4	1023155.463	1023163.973	1023180.849	#00b1ff	1.0	Mapper Continuation	0					330
4	6	1023398.373	1023398.373	1023403.459	#ffc0cb	1.0	ProfTask <0>						272
4	6	1023415.606	1023435.265	1023524.215	#ff7a00	1.0	Scheduler	0					334
4	5	1023510.174	1023544.753	1023593.726	#3dff00	1.0	Task Physical Dependence Analysis	40					336
4	6	1023575.485	1023608.446	1023665.627	#cd00ff	1.0	Defer Task Perform Mapping	42	[[0, 2, 221]]				492
4	5	1023652.822	1023685.236	1023718.305	#ff0098	1.0	Defer Task Launch	42	[[0, 2, 221]]				494
4	4	1023664.096	1023741.592	1023765.560	#ff0098	1.0	Defer Task Launch	43	[[0, 3, 389]]				496
4	6	1023709.363	1023777.870	1023810.031	#007bff	1.0	Operation Physical Dependence Analysis	28					498
4	6	1023824.143	1023824.143	1023831.242	#ffc0cb	1.0	ProfTask <25>						273
4	6	1023837.657	1023837.657	1023842.050	#ffc0cb	1.0	ProfTask <22>						274
4	6	1023848.474	1023848.474	1023855.887	#ffc0cb	1.0	ProfTask <25>						275
4	6	1023864.845	1023864.845	1023869.083	#ffc0cb	1.0	ProfTask <0>						276
4	6	1023874.606	1023874.606	1023879.071	#ffc0cb	1.0	ProfTask <25>						277
4	5	1023876.726	1023885.288	1023978.079	#3dff00	1.0	Task Physical Dependence Analysis	44					501
4	6	1023971.542	1024023.781	1024067.567	#3dff00	1.0	Task Physical Dependence Analysis	45					503
4	5	1024040.964	1024083.242	1024112.260	#3dff00	1.0	Task Physical Dependence Analysis	46					504
4	6	1024125.702	1024125.702	1024142.386	#cd00ff	1.0	Defer Task Perform Mapping	48	[[0, 3, 573]]				337
4	6	1024142.386	1024142.386	1024577.294	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	48					337
4	6	1024577.294	1024577.294	1024604.599	#cd00ff	0.45	Defer Task Perform Mapping (ready)	48					337
4	6	1024604.599	1024604.599	1024710.027	#cd00ff	1.0	Defer Task Perform Mapping	48					337
3	5	1024176.449	1024176.449	1024187.245	#ffc0cb	1.0	ProfTask <13>						506
3	4	1024197.413	1024197.413	1024204.799	#ffc0cb	1.0	ProfTask <24>						507
3	5	1024197.316	1024214.037	1024298.425	#006600	1.0	Post-Task Execution	35		[[0, 2, 219]]			243
3	5	1024316.465	1024316.465	1024327.960	#ffc0cb	1.0	ProfTask <29>						508
3	5	1024336.179	1024336.179	1024341.424	#ffc0cb	1.0	ProfTask <13>						509
3	5	1024350.467	1024350.467	1024359.821	#ffc0cb	1.0	ProfTask <0>						510
3	5	1024367.407	1024367.407	1024372.548	#ffc0cb	1.0	ProfTask <20>						511
3	5	1024380.168	1024380.168	1024385.425	#ffc0cb	1.0	ProfTask <15>						512
3	5	1024393.264	1024393.264	1024397.528	#ffc0cb	1.0	ProfTask <29>						513
3	5	1024403.247	1024403.247	1024409.951	#ffc0cb	1.0	ProfTask <24>						514
3	5	1024415.079	1024415.079	1024418.409	#ffc0cb	1.0	ProfTask <0>						515
3	5	1024422.747	1024422.747	1024425.896	#ffc0cb	1.0	ProfTask <15>						516
3	5	1024430.164	1024430.164	1024433.324	#ffc0cb	1.0	ProfTask <0>						517
3	5	1024437.680	1024437.680	1024440.818	#ffc0cb	1.0	ProfTask <33>						518
3	5	1024445.675	1024445.675	1024450.251	#ffc0cb	1.0	ProfTask <28>						519
3	5	1024457.169	1024457.169	1024462.152	#ffc0cb	1.0	ProfTask <34>						520
3	5	1024468.852	1024468.852	1024473.600	#ffc0cb	1.0	ProfTask <26>						521
3	5	1024481.925	1024481.925	1024488.279	#ffc0cb	1.0	ProfTask <27>						522
3	4	1024486.316	1024497.214	1024532.506	#ff0098	1.0	Defer Task Launch	47	[[0, 2, 3]]				245
3	5	1024551.826	1024551.826	1024557.310	#ffc0cb	1.0	ProfTask <35>						523
3	5	1024564.753	1024564.753	1024569.824	#ffc0cb	1.0	ProfTask <36>						524
3	5	1024577.086	1024577.086	1024582.272	#ffc0cb	1.0	ProfTask <35>						525
4	5	1024697.301	1024736.750	1024779.744	#ff0098	1.0	Defer Task Launch	48	[[0, 3, 573]]				250
4	6	1024804.740	1024804.740	1024816.493	#ffc0cb	1.0	ProfTask <39>						278
4	6	1024826.612	1024826.612	1024833.728	#ffc0cb	1.0	ProfTask <39>						279
4	5	1024827.055	1024843.783	1024934.671	#3dff00	1.0	Task Physical Dependence Analysis	49					251
4	6	1024914.668	1024959.693	1025062.406	#ff7a00	1.0	Scheduler	0					339
4	5	1025046.686	1025084.356	1025136.235	#3dff00	1.0	Task Physical Dependence Analysis	51					254
4	6	1025163.800	1025163.800	1025193.188	#cd00ff	1.0	Defer Task Perform Mapping	53	[[0, 3, 390]]				340
4	6	1025193.188	1025193.188	1025405.718	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	53					340
4	6	1025405.718	1025405.718	1025425.162	#cd00ff	0.45	Defer Task Perform Mapping (ready)	53					340
4	6	1025425.162	1025425.162	1025483.181	#cd00ff	1.0	Defer Task Perform Mapping	53					340
3	5	1025214.680	1025214.680	1025220.882	#ffc0cb	1.0	ProfTask <41>						526
3	5	1025229.189	1025229.189	1025233.988	#ffc0cb	1.0	ProfTask <42>						527
3	5	1025241.497	1025241.497	1025247.221	#ffc0cb	1.0	ProfTask <43>						528
3	5	1025257.689	1025257.689	1025263.857	#ffc0cb	1.0	ProfTask <29>						529
3	5	1025270.770	1025270.770	1025275.650	#ffc0cb	1.0	ProfTask <25>						530
3	5	1025283.515	1025283.515	1025288.725	#ffc0cb	1.0	ProfTask <42>						531
3	5	1025296.185	1025296.185	1025301.041	#ffc0cb	1.0	ProfTask <28>						532
3	5	1025308.726	1025308.726	1025315.060	#ffc0cb	1.0	ProfTask <43>						533
3	5	1025322.404	1025322.404	1025328.213	#ffc0cb	1.0	ProfTask <25>						534
3	5	1025336.959	1025336.959	1025342.196	#ffc0cb	1.0	ProfTask <28>						535
3	5	1025359.303	1025359.303	1025364.244	#ffc0cb	1.0	ProfTask <0>						536
3	5	1025370.767	1025370.767	1025375.170	#ffc0cb	1.0	ProfTask <0>						537
3	5	1025381.120	1025381.120	1025385.474	#ffc0cb	1.0	ProfTask <44>						538
3	5	1025391.182	1025391.182	1025394.660	#ffc0cb	1.0	ProfTask <0>						539
3	5	1025399.314	1025399.314	1025402.789	#ffc0cb	1.0	ProfTask <45>						540
3	5	1025408.650	1025408.650	1025411.987	#ffc0cb	1.0	ProfTask <46>						541
4	5	1025475.654	1025498.175	1025527.688	#ff0098	1.0	Defer Task Launch	53	[[0, 3, 390]]				258
4	5	1025543.882	1025543.882	1025548.382	#ffc0cb	1.0	ProfTask <47>						280
4	6	1025540.699	1025558.764	1025602.869	#006600	1.0	Post-Task Execution	39		[[0, 3, 309]]			341
4	6	1025614.838	1025614.838	1025619.617	#ffc0cb	1.0	ProfTask <35>						281
4	6	1025625.266	1025625.266	1025628.726	#ffc0cb	1.0	ProfTask <35>						282
4	6	1025633.859	1025633.859	1025642.194	#ffc0cb	1.0	ProfTask <47>						283
4	6	1025647.842	1025647.842	1025652.082	#ffc0cb	1.0	ProfTask <47>						284
4	6	1025656.285	1025656.285	1025662.911	#ffc0cb	1.0	ProfTask <48>						285
4	6	1025668.053	1025668.053	1025672.011	#ffc0cb	1.0	ProfTask <30>						286
4	6	1025677.535	1025677.535	1025681.288	#ffc0cb	1.0	ProfTask <30>						287
4	6	1025685.439	1025685.439	1025689.447	#ffc0cb	1.0	ProfTask <48>						288
4	6	1025695.077	1025695.077	1025699.308	#ffc0cb	1.0	ProfTask <49>						289
4	6	1025704.517	1025704.517	1025708.414	#ffc0cb	1.0	ProfTask <0>						290
4	6	1025714.241	1025714.241	1025718.680	#ffc0cb	1.0	ProfTask <50>						291
4	6	1025724.009	1025724.009	1025728.305	#ffc0cb	1.0	ProfTask <52>						292
4	6	1025733.660	1025733.660	1025737.322	#ffc0cb	1.0	ProfTask <51>						293
4	6	1025743.220	1025743.220	1025749.866	#ffc0cb	1.0	ProfTask <52>						294
4	6	1025755.473	1025755.473	1025761.694	#ffc0cb	1.0	ProfTask <53>						295
4	6	1025766.641	1025766.641	1025773.447	#ffc0cb	1.0	ProfTask <52>						296
4	6	1025779.732	1025779.732	1025784.983	#ffc0cb	1.0	ProfTask <38>						297
4	6	1025793.659	1025793.659	1025799.588	#ffc0cb	1.0	ProfTask <53>						298
4	6	1025805.808	1025805.808	1025811.421	#ffc0cb	1.0	ProfTask <52>						299
4	6	1025817.749	1025817.749	1025826.110	#ffc0cb	1.0	ProfTask <42>						300
4	6	1027287.711	1027308.633	1027395.869	#006600	1.0	Post-Task Execution	47		[[0, 2, 3]]			567
4	6	1027416.270	1027416.270	1027421.057	#ffc0cb	1.0	ProfTask <47>						570
4	6	1028703.178	1028703.178	1028712.514	#ffc0cb	1.0	ProfTask <52>						571
4	6	1028818.229	1028818.229	1028823.793	#ffc0cb	1.0	ProfTask <52>						572
4	6	1042928.225	1042970.205	1043065.662	#00ff12	1.0	Logical Dependence Analysis	54					49
4	6	1043102.875	1043117.747	1043158.329	#007bff	1.0	Operation Physical Dependence Analysis	54					404
4	6	1043253.807	1043292.115	1043357.314	#3dff00	1.0	Task Physical Dependence Analysis	55					52
4	5	1043345.875	1043380.714	1043456.611	#ff7a00	1.0	Scheduler	0					405
4	6	1043447.447	1043480.043	1043527.246	#3dff00	1.0	Task Physical Dependence Analysis	57					407
4	5	1043543.456	1043543.456	1043569.949	#cd00ff	1.0	Defer Task Perform Mapping	59	[[0, 3, 393]]				409
4	5	1043569.949	1043569.949	1043777.305	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	59					409
4	5	1043777.305	1043777.305	1043798.301	#cd00ff	0.45	Defer Task Perform Mapping (ready)	59					409
4	5	1043798.301	1043798.301	1043856.144	#cd00ff	1.0	Defer Task Perform Mapping	59					409
3	6	1043608.194	1043608.194	1043660.704	#00b1ff	1.0	Mapper Continuation	59	[[0, 3, 393]]				57
3	6	1043660.704	1043660.704	1043708.485	#00b1ff	0.15	Mapper Continuation (waiting)	59					57
3	6	1043708.485	1043708.485	1043734.260	#00b1ff	0.45	Mapper Continuation (ready)	59					57
3	6	1043734.260	1043734.260	1043755.669	#00b1ff	1.0	Mapper Continuation	59					57
2	4	1043613.020	1043613.020	1043738.538	#ff3200	1.0	Mapper Call map_task for 59	59	[[0, 3, 393]]				610
1	3	1043692.331	1043692.331	1043723.512	#00ff12	1.0	Logical Dependence Analysis	60					575
1	3	1043723.512	1043723.512	1043836.856	#00ff12	0.15	Logical Dependence Analysis (waiting)	60					575
1	3	1043836.856	1043836.856	1043895.364	#00ff12	0.45	Logical Dependence Analysis (ready)	60					575
1	3	1043895.364	1043895.364	1043944.189	#00ff12	1.0	Logical Dependence Analysis	60					575
4	6	1043959.063	1043975.777	1044064.430	#007bff	1.0	Operation Physical Dependence Analysis	60					633
4	6	1044089.069	1044089.069	1044098.310	#ffc0cb	1.0	ProfTask <60>						634
4	6	1044209.907	1044226.872	1044329.824	#3dff00	1.0	Task Physical Dependence Analysis	61					588
4	5	1044305.651	1044354.406	1044445.597	#ff7a00	1.0	Scheduler	0					590
4	5	1044452.596	1044466.872	1044587.570	#cd00ff	1.0	Defer Task Perform Mapping	65	[[0, 2, 636]]				593
4	6	1044433.035	1044610.308	1044661.375	#3dff00	1.0	Task Physical Dependence Analysis	63					63
4	6	1044681.828	1044681.828	1044694.814	#ffc0cb	1.0	ProfTask <61>						611
4	6	1044708.340	1044708.340	1044713.469	#ffc0cb	1.0	ProfTask <0>						612
4	6	1044720.801	1044720.801	1044725.565	#ffc0cb	1.0	ProfTask <0>						613
4	6	1044733.154	1044733.154	1044739.424	#ffc0cb	1.0	ProfTask <62>						614
4	6	1044748.470	1044748.470	1044753.463	#ffc0cb	1.0	ProfTask <64>						615
4	5	1044761.516	1044761.516	1044767.193	#ffc0cb	1.0	ProfTask <65>						616
4	6	1044756.504	1044780.080	1044825.226	#333399	1.0	Deferred Ready Trigger	64					413
4	4	1044765.339	1044846.453	1044900.995	#ff0098	1.0	Defer Task Launch	66	[[0, 3, 587]]				595
4	6	1044917.922	1044917.922	1044921.456	#ffc0cb	1.0	ProfTask <58>						617
4	6	1044926.303	1044926.303	1044929.620	#ffc0cb	1.0	ProfTask <66>						618
4	6	1044941.139	1044956.768	1045043.456	#ff7a00	1.0	Scheduler	0					596
4	6	1045063.383	1045063.383	1045069.759	#ffc0cb	1.0	ProfTask <0>						619
4	6	1045111.054	1045129.604	1045222.693	#ff7a00	1.0	Scheduler	0					599
4	5	1045208.449	1045244.778	1045307.601	#3dff00	1.0	Task Physical Dependence Analysis	68					66
4	6	1045278.958	1045327.219	1045373.960	#3dff00	1.0	Task Physical Dependence Analysis	69					639
4	5	1045353.422	1045394.111	1045506.945	#cd00ff	1.0	Defer Task Perform Mapping	72	[[0, 3, 672]]				416
4	6	1045493.944	1045530.483	1045572.715	#ff0098	1.0	Defer Task Launch	72	[[0, 3, 672]]				640
4	6	1045590.083	1045590.083	1045596.571	#ffc0cb	1.0	ProfTask <67>						620
4	6	1045606.996	1045606.996	1045613.389	#ffc0cb	1.0	ProfTask <0>						621
4	5	1045609.591	1045623.192	1045675.044	#333399	1.0	Deferred Ready Trigger	70					642
4	6	1045660.379	1045696.208	1045738.104	#007bff	1.0	Operation Physical Dependence Analysis	70					601
4	5	1045736.249	1045762.330	1045816.314	#006600	1.0	Post-Task Execution	66		[[0, 3, 587]]			602
4	6	1045829.832	1045829.832	1045834.051	#ffc0cb	1.0	ProfTask <71>						622
4	5	1045830.765	1045840.224	1045917.954	#3dff00	1.0	Task Physical Dependence Analysis	73					604
4	6	1045933.357	1045933.357	1045982.091	#ff7a00	1.0	Scheduler	0					645
4	6	1045982.091	1045982.091	1046059.946	#ff7a00	0.15	Scheduler (waiting)	0					645
4	6	1046059.946	1046059.946	1046171.137	#ff7a00	0.45	Scheduler (ready)	0					645
4	6	1046171.137	1046171.137	1046202.563	#ff7a00	1.0	Scheduler	0					645
3	5	1045987.208	1046056.676	1046135.932	#3dff00	1.0	Task Physical Dependence Analysis	74					606
4	5	1046194.419	1046217.381	1046253.709	#3dff00	1.0	Task Physical Dependence Analysis	75					607
4	6	1046236.282	1046267.074	1046346.238	#cd00ff	1.0	Defer Task Perform Mapping	77	[[0, 3, 394]]				68
4	6	1046361.479	1046361.479	1046366.368	#ffc0cb	1.0	ProfTask <66>						623
4	6	1046371.169	1046371.169	1046376.461	#ffc0cb	1.0	ProfTask <70>						624
4	6	1046382.603	1046382.603	1046386.495	#ffc0cb	1.0	ProfTask <66>						625
4	6	1046392.676	1046392.676	1046397.357	#ffc0cb	1.0	ProfTask <0>						626
4	6	1046403.160	1046403.160	1046406.375	#ffc0cb	1.0	ProfTask <73>						627
4	6	1046413.126	1046413.126	1046417.530	#ffc0cb	1.0	ProfTask <0>						628
4	6	1046424.509	1046424.509	1046430.009	#ffc0cb	1.0	ProfTask <74>						629
4	6	1046436.284	1046436.284	1046440.982	#ffc0cb	1.0	ProfTask <75>						630
4	6	1046446.383	1046446.383	1046451.457	#ffc0cb	1.0	ProfTask <76>						631
4	5	1046446.973	1046460.896	1046505.755	#006600	1.0	Post-Task Execution	71		[[0, 2, 5]]			609
4	6	1046529.968	1046529.968	1046535.783	#ffc0cb	1.0	ProfTask <71>						632
4	6	1046561.498	1046561.498	1046574.575	#ffc0cb	1.0	ProfTask <72>						677
4	6	1046612.262	1046629.117	1046686.301	#009900	1.0	Deferred Commit	64					673
4	6	1046714.430	1046714.430	1046731.836	#ffc0cb	1.0	ProfTask <64>						678
4	5	1046716.432	1046745.147	1046777.346	#333399	1.0	Deferred Ready Trigger	78					674
4	6	1046792.290	1046792.290	1046796.714	#ffc0cb	1.0	ProfTask <78>						679
4	6	1046836.830	1046858.968	1046953.784	#ff7a00	1.0	Scheduler	0					675
4	6	1046968.448	1046968.448	1046972.915	#ffc0cb	1.0	ProfTask <0>						680
4	6	1047020.284	1047041.315	1047168.964	#ff7a00	1.0	Scheduler	0					71
4	5	1047150.882	1047197.484	1047296.481	#3dff00	1.0	Task Physical Dependence Analysis	80					75
4	6	1047249.015	1047326.874	1047384.780	#006600	1.0	Post-Task Execution	76		[[0, 2, 7]]			78
4	5	1047302.855	1047402.395	1047465.051	#00ff12	1.0	Logical Dependence Analysis	83					418
4	6	1047419.961	1047478.032	1047513.167	#006600	1.0	Post-Task Execution	77		[[0, 3, 394]]			419
4	6	1047523.890	1047531.411	1047600.351	#cd00ff	1.0	Defer Task Perform Mapping	85	[[0, 3, 682]]				423
4	5	1047592.783	1047617.954	1047652.121	#ff0098	1.0	Defer Task Launch	85	[[0, 3, 682]]				651
4	6	1047667.464	1047667.464	1047892.303	#007bff	1.0	Operation Physical Dependence Analysis	84					81
4	6	1047892.303	1047892.303	1048064.832	#007bff	0.15	Operation Physical Dependence Analysis (waiting)	84					81
4	6	1048064.832	1048064.832	1048135.725	#007bff	0.45	Operation Physical Dependence Analysis (ready)	84					81
4	6	1048135.725	1048135.725	1048208.721	#007bff	1.0	Operation Physical Dependence Analysis	84					81
3	5	1047984.153	1048028.782	1048046.924	#ff00c5	1.0	Tighten Index Space	84					683
4	6	1048240.244	1048240.244	1048371.600	#007bff	1.0	Operation Physical Dependence Analysis	83					86
4	6	1048371.600	1048371.600	1048388.500	#007bff	0.15	Operation Physical Dependence Analysis (waiting)	83					86
4	6	1048388.500	1048388.500	1048411.149	#007bff	0.45	Operation Physical Dependence Analysis (ready)	83					86
4	6	1048411.149	1048411.149	1048584.206	#007bff	1.0	Operation Physical Dependence Analysis	83					86
4	6	1048584.206	1048584.206	1048783.844	#007bff	0.15	Operation Physical Dependence Analysis (waiting)	83					86
4	6	1048783.844	1048783.844	1048841.090	#007bff	0.45	Operation Physical Dependence Analysis (ready)	83					86
4	6	1048841.090	1048841.090	1048904.134	#007bff	1.0	Operation Physical Dependence Analysis	83					86
3	5	1048253.631	1048253.631	1048443.184	#ff5f00	1.0	Mapper Call map_inline for 83	83					676
4	6	1050297.761	1050297.761	1050315.697	#ffc0cb	1.0	ProfTask <83>						703
4	6	1144625.320	1144670.598	1144703.476	#009900	1.0	Deferred Commit	83					685
4	6	1144860.898	1144879.567	1144915.226	#00ff12	1.0	Logical Dependence Analysis	86					699
