time	count
0.000	0.00
1020277.868	0.00
1020517.864	0.00
1021638.640	0.00
1021896.476	0.00
1022852.940	0.00
1023094.891	0.00
1024127.778	0.00
1024326.370	0.00
1025091.417	0.00
1025243.869	0.00
1048334.454	0.01
1183909.479	0.01
1183973.835	0.00
1184355.765	0.00
1184412.082	0.00
1184466.441	0.00
1184520.480	0.00
1184563.664	0.00
1184616.464	0.00
1184671.451	0.00
1184732.637	0.00
1184825.486	0.00
