level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3	2	1022091.376	1022091.376	1022226.791	#3dff00	0.45	Task Physical Dependence Analysis (ready)	24					479
3	2	1022226.791	1022226.791	1022306.819	#3dff00	1.0	Task Physical Dependence Analysis	24					479
5	4	1022285.594	1022330.425	1022420.902	#ff7a00	1.0	Scheduler	0					482
5	4	1022452.838	1022466.782	1022494.632	#333399	1.0	Deferred Ready Trigger	33					483
5	4	1022500.553	1022519.257	1022545.038	#333399	1.0	Deferred Ready Trigger	34					485
5	4	1022553.538	1022565.474	1022643.447	#cd00ff	1.0	Defer Task Perform Mapping	35	[[0, 2, 219]]				488
5	3	1022631.033	1022672.695	1022708.855	#ff0098	1.0	Defer Task Launch	35	[[0, 2, 219]]				490
5	5	1022190.077	1022729.096	1022761.644	#007bff	1.0	Operation Physical Dependence Analysis	20					321
5	4	1022795.202	1022795.202	1022883.517	#cd00ff	1.0	Defer Task Perform Mapping	38	[[0, 2, 220]]				326
5	4	1022883.517	1022883.517	1022901.333	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	38					326
5	4	1022901.333	1022901.333	1022920.608	#cd00ff	0.45	Defer Task Perform Mapping (ready)	38					326
5	4	1022920.608	1022920.608	1023030.646	#cd00ff	1.0	Defer Task Perform Mapping	38					326
4	5	1022804.277	1022804.277	1022960.652	#ff3200	1.0	Mapper Call map_task for 38	38	[[0, 2, 220]]				552
5	5	1023003.439	1023050.877	1023168.055	#00b1ff	1.0	Mapper Continuation	39	[[0, 3, 309]]				329
5	5	1023197.049	1023197.049	1023208.594	#ffc0cb	1.0	ProfTask <0>						555
5	5	1023219.200	1023219.200	1023224.712	#ffc0cb	1.0	ProfTask <0>						556
5	5	1023231.705	1023231.705	1023236.361	#ffc0cb	1.0	ProfTask <16>						557
5	5	1023243.711	1023243.711	1023248.462	#ffc0cb	1.0	ProfTask <21>						558
5	5	1023255.017	1023255.017	1023259.870	#ffc0cb	1.0	ProfTask <0>						559
5	5	1023266.635	1023266.635	1023271.371	#ffc0cb	1.0	ProfTask <23>						560
5	5	1023278.427	1023278.427	1023287.444	#ffc0cb	1.0	ProfTask <21>						561
5	4	1023283.147	1023296.822	1023334.341	#ff0098	1.0	Defer Task Launch	39	[[0, 3, 309]]				242
5	5	1023357.571	1023357.571	1023364.867	#ffc0cb	1.0	ProfTask <0>						562
5	4	1023364.341	1023374.111	1023447.377	#3dff00	1.0	Task Physical Dependence Analysis	37					333
5	5	1023430.096	1023468.882	1023551.388	#ff7a00	1.0	Scheduler	0					335
5	4	1023539.745	1023567.314	1023606.937	#3dff00	1.0	Task Physical Dependence Analysis	41					491
5	5	1023588.530	1023620.187	1023676.616	#cd00ff	1.0	Defer Task Perform Mapping	43	[[0, 3, 389]]				493
5	4	1023656.170	1023692.044	1023726.876	#333399	1.0	Deferred Ready Trigger	28					495
5	5	1023699.394	1023746.877	1023800.215	#006600	1.0	Post-Task Execution	25		[[0, 3, 472]]			497
5	5	1023801.370	1023813.667	1023886.789	#ff7a00	1.0	Scheduler	0					499
5	5	1023900.795	1023900.795	1023904.789	#ffc0cb	1.0	ProfTask <29>						563
5	5	1023911.051	1023911.051	1023919.322	#ffc0cb	1.0	ProfTask <29>						564
5	4	1023916.347	1023924.498	1023982.068	#ff7a00	1.0	Scheduler	0					500
5	5	1023952.187	1023994.093	1024050.003	#ff7a00	1.0	Scheduler	0					502
5	4	1024066.601	1024066.601	1024150.109	#cd00ff	1.0	Defer Task Perform Mapping	47	[[0, 2, 3]]				244
5	4	1024150.109	1024150.109	1024163.098	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	47					244
5	4	1024163.098	1024163.098	1024201.405	#cd00ff	0.45	Defer Task Perform Mapping (ready)	47					244
5	4	1024201.405	1024201.405	1024250.833	#cd00ff	1.0	Defer Task Perform Mapping	47					244
5	4	1024250.833	1024250.833	1024366.581	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	47					244
5	4	1024366.581	1024366.581	1024393.117	#cd00ff	0.45	Defer Task Perform Mapping (ready)	47					244
5	4	1024393.117	1024393.117	1024495.054	#cd00ff	1.0	Defer Task Perform Mapping	47					244
4	5	1024073.354	1024073.354	1024401.185	#ff3200	1.0	Mapper Call map_task for 47	47	[[0, 2, 3]]				553
3	3	1024168.921	1024168.921	1024174.931	#ffc0cb	1.0	ProfTask <0>						356
3	3	1024279.064	1024279.064	1024375.510	#00b1ff	1.0	Mapper Continuation	48	[[0, 3, 573]]				246
3	3	1024375.510	1024375.510	1024408.679	#00b1ff	0.15	Mapper Continuation (waiting)	48					246
3	3	1024408.679	1024408.679	1024522.111	#00b1ff	0.45	Mapper Continuation (ready)	48					246
3	3	1024522.111	1024522.111	1024557.161	#00b1ff	1.0	Mapper Continuation	48					246
2	2	1024285.192	1024285.192	1024543.162	#ff3200	1.0	Mapper Call map_task for 48	48	[[0, 3, 573]]				346
5	5	1024585.057	1024585.057	1024590.350	#ffc0cb	1.0	ProfTask <36>						357
5	5	1024597.545	1024597.545	1024601.896	#ffc0cb	1.0	ProfTask <20>						358
5	5	1024607.410	1024607.410	1024610.839	#ffc0cb	1.0	ProfTask <31>						359
5	5	1024615.132	1024615.132	1024619.071	#ffc0cb	1.0	ProfTask <38>						360
5	5	1024623.671	1024623.671	1024626.791	#ffc0cb	1.0	ProfTask <32>						361
5	5	1024631.171	1024631.171	1024634.661	#ffc0cb	1.0	ProfTask <33>						362
5	5	1024639.219	1024639.219	1024642.520	#ffc0cb	1.0	ProfTask <0>						363
5	5	1024647.137	1024647.137	1024653.786	#ffc0cb	1.0	ProfTask <38>						364
5	5	1024658.361	1024658.361	1024661.720	#ffc0cb	1.0	ProfTask <39>						365
5	5	1024666.000	1024666.000	1024669.305	#ffc0cb	1.0	ProfTask <38>						366
5	5	1024674.022	1024674.022	1024677.281	#ffc0cb	1.0	ProfTask <34>						367
5	5	1024682.524	1024682.524	1024686.570	#ffc0cb	1.0	ProfTask <39>						368
5	5	1024691.334	1024691.334	1024694.870	#ffc0cb	1.0	ProfTask <0>						369
5	4	1024686.172	1024701.141	1024725.666	#333399	1.0	Deferred Ready Trigger	30					248
5	5	1024717.995	1024738.342	1024762.023	#007bff	1.0	Operation Physical Dependence Analysis	30					249
5	4	1024753.354	1024774.483	1024836.925	#ff7a00	1.0	Scheduler	0					338
5	5	1024849.380	1024849.380	1024856.773	#ffc0cb	1.0	ProfTask <0>						370
5	5	1024862.364	1024862.364	1024865.775	#ffc0cb	1.0	ProfTask <37>						371
5	5	1024870.158	1024870.158	1024873.470	#ffc0cb	1.0	ProfTask <0>						372
5	5	1024878.042	1024878.042	1024882.017	#ffc0cb	1.0	ProfTask <0>						373
5	5	1024887.041	1024887.041	1024891.672	#ffc0cb	1.0	ProfTask <40>						374
5	4	1024890.447	1024896.902	1024954.495	#ff7a00	1.0	Scheduler	0					252
5	5	1024946.696	1024968.486	1025006.101	#3dff00	1.0	Task Physical Dependence Analysis	50					253
5	4	1025019.490	1025019.490	1025036.615	#cd00ff	1.0	Defer Task Perform Mapping	52	[[0, 2, 565]]				257
5	4	1025036.615	1025036.615	1025346.362	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	52					257
5	4	1025346.362	1025346.362	1025424.161	#cd00ff	0.45	Defer Task Perform Mapping (ready)	52					257
5	4	1025424.161	1025424.161	1025513.498	#cd00ff	1.0	Defer Task Perform Mapping	52					257
4	5	1025052.455	1025052.455	1025110.284	#00b1ff	1.0	Mapper Continuation	52	[[0, 2, 565]]				255
4	5	1025110.284	1025110.284	1025138.358	#00b1ff	0.15	Mapper Continuation (waiting)	52					255
4	5	1025138.358	1025138.358	1025163.253	#00b1ff	0.45	Mapper Continuation (ready)	52					255
4	5	1025163.253	1025163.253	1025184.599	#00b1ff	1.0	Mapper Continuation	52					255
4	5	1025184.599	1025184.599	1025281.634	#00b1ff	0.15	Mapper Continuation (waiting)	52					255
4	5	1025281.634	1025281.634	1025305.541	#00b1ff	0.45	Mapper Continuation (ready)	52					255
4	5	1025305.541	1025305.541	1025331.812	#00b1ff	1.0	Mapper Continuation	52					255
3	3	1025057.887	1025057.887	1025311.567	#ff3200	1.0	Mapper Call map_task for 52	52	[[0, 2, 565]]				554
2	2	1025208.469	1025208.469	1025290.866	#00b1ff	1.0	Mapper Continuation	53	[[0, 3, 390]]				256
2	2	1025290.866	1025290.866	1025317.599	#00b1ff	0.15	Mapper Continuation (waiting)	53					256
2	2	1025317.599	1025317.599	1025361.797	#00b1ff	0.45	Mapper Continuation (ready)	53					256
2	2	1025361.797	1025361.797	1025382.984	#00b1ff	1.0	Mapper Continuation	53					256
1	1	1025213.340	1025213.340	1025369.380	#ff3200	1.0	Mapper Call map_task for 53	53	[[0, 3, 390]]				542
5	5	1025500.433	1025539.025	1025586.146	#ff0098	1.0	Defer Task Launch	52	[[0, 2, 565]]				259
5	5	1025611.427	1025611.427	1025622.226	#ffc0cb	1.0	ProfTask <36>						375
5	5	1025638.213	1025638.213	1025647.947	#ffc0cb	1.0	ProfTask <48>						376
5	5	1025663.084	1025663.084	1025676.517	#ffc0cb	1.0	ProfTask <48>						377
5	5	1025693.048	1025693.048	1025703.809	#ffc0cb	1.0	ProfTask <0>						378
5	5	1025721.602	1025721.602	1025731.260	#ffc0cb	1.0	ProfTask <0>						379
5	5	1025746.411	1025746.411	1025757.279	#ffc0cb	1.0	ProfTask <53>						380
5	5	1025770.104	1025770.104	1025781.733	#ffc0cb	1.0	ProfTask <53>						381
5	5	1025792.915	1025792.915	1025800.787	#ffc0cb	1.0	ProfTask <39>						382
5	5	1025809.659	1025809.659	1025816.652	#ffc0cb	1.0	ProfTask <39>						383
5	4	1025812.390	1025827.856	1025879.400	#006600	1.0	Post-Task Execution	43		[[0, 3, 389]]			342
5	5	1025906.153	1025906.153	1025912.069	#ffc0cb	1.0	ProfTask <43>						384
5	5	1027310.719	1027310.719	1027329.152	#ffc0cb	1.0	ProfTask <48>						578
5	5	1028698.765	1028717.674	1028780.475	#006600	1.0	Post-Task Execution	52		[[0, 2, 565]]			568
5	5	1043041.583	1043079.828	1043116.150	#333399	1.0	Deferred Ready Trigger	54					403
5	5	1043147.303	1043182.818	1043276.396	#ff7a00	1.0	Scheduler	0					50
5	5	1043331.296	1043363.999	1043439.363	#ff7a00	1.0	Scheduler	0					53
5	4	1043429.649	1043462.537	1043521.460	#3dff00	1.0	Task Physical Dependence Analysis	56					55
5	5	1043539.388	1043539.388	1043563.409	#cd00ff	1.0	Defer Task Perform Mapping	58	[[0, 2, 392]]				408
5	5	1043563.409	1043563.409	1043637.676	#cd00ff	0.15	Defer Task Perform Mapping (waiting)	58					408
5	5	1043637.676	1043637.676	1043696.865	#cd00ff	0.45	Defer Task Perform Mapping (ready)	58					408
5	5	1043696.865	1043696.865	1043775.142	#cd00ff	1.0	Defer Task Perform Mapping	58					408
4	4	1043548.690	1043548.690	1043702.771	#ff3200	1.0	Mapper Call map_task for 58	58	[[0, 2, 392]]				577
5	4	1043748.490	1043801.712	1043819.547	#00b1ff	1.0	Mapper Continuation	60					59
5	3	1043767.658	1043843.446	1043873.303	#ff0098	1.0	Defer Task Launch	58	[[0, 2, 392]]				410
5	5	1043848.600	1043892.005	1043927.706	#ff0098	1.0	Defer Task Launch	59	[[0, 3, 393]]				574
5	5	1043929.230	1043943.742	1043966.030	#333399	1.0	Deferred Ready Trigger	60					576
5	5	1043979.505	1043979.505	1043984.049	#ffc0cb	1.0	ProfTask <59>						579
5	5	1043989.105	1043989.105	1043993.343	#ffc0cb	1.0	ProfTask <60>						580
5	5	1043997.722	1043997.722	1044001.005	#ffc0cb	1.0	ProfTask <60>						581
5	5	1044036.712	1044073.642	1044226.567	#ff7a00	1.0	Scheduler	0					637
5	5	1044247.954	1044247.954	1044259.135	#ffc0cb	1.0	ProfTask <0>						654
5	5	1044285.773	1044300.172	1044386.707	#ff7a00	1.0	Scheduler	0					589
5	4	1044372.250	1044410.934	1044480.531	#3dff00	1.0	Task Physical Dependence Analysis	62					591
5	5	1044392.301	1044499.704	1044567.279	#00ff12	1.0	Logical Dependence Analysis	64					592
5	5	1044576.433	1044589.211	1044652.525	#ff0098	1.0	Defer Task Launch	65	[[0, 2, 636]]				61
5	4	1044637.918	1044673.215	1044784.929	#cd00ff	1.0	Defer Task Perform Mapping	66	[[0, 3, 587]]				412
5	5	1044758.443	1044820.621	1044894.401	#006600	1.0	Post-Task Execution	58		[[0, 2, 392]]			594
5	4	1044808.320	1044914.641	1044957.622	#007bff	1.0	Operation Physical Dependence Analysis	64					638
5	5	1044977.578	1044977.578	1044983.228	#ffc0cb	1.0	ProfTask <64>						655
5	5	1045027.536	1045056.568	1045161.665	#3dff00	1.0	Task Physical Dependence Analysis	67					598
5	4	1045139.449	1045193.135	1045294.673	#ff7a00	1.0	Scheduler	0					64
5	5	1045276.168	1045319.687	1045447.100	#cd00ff	1.0	Defer Task Perform Mapping	71	[[0, 2, 5]]				414
5	4	1045436.237	1045477.587	1045516.256	#ff0098	1.0	Defer Task Launch	71	[[0, 2, 5]]				600
5	3	1045283.908	1045538.802	1045627.364	#00ff12	1.0	Logical Dependence Analysis	70					641
5	5	1045619.478	1045656.151	1045698.593	#006600	1.0	Post-Task Execution	65		[[0, 2, 636]]			643
5	4	1045723.770	1045723.770	1045730.321	#ffc0cb	1.0	ProfTask <69>						656
5	5	1045721.386	1045740.255	1045845.981	#ff7a00	1.0	Scheduler	0					603
5	5	1045884.019	1045884.019	1045890.352	#ffc0cb	1.0	ProfTask <72>						657
5	4	1045885.201	1045899.719	1045999.345	#ff7a00	1.0	Scheduler	0					644
5	5	1045976.234	1046021.175	1046041.662	#00b1ff	1.0	Mapper Continuation	0					605
5	5	1046076.892	1046076.892	1046091.530	#ffc0cb	1.0	ProfTask <65>						658
5	5	1046099.419	1046099.419	1046104.230	#ffc0cb	1.0	ProfTask <70>						659
5	5	1046111.528	1046111.528	1046117.513	#ffc0cb	1.0	ProfTask <70>						660
5	4	1046113.992	1046126.367	1046250.716	#cd00ff	1.0	Defer Task Perform Mapping	76	[[0, 2, 7]]				608
5	5	1046237.537	1046278.030	1046314.988	#ff0098	1.0	Defer Task Launch	76	[[0, 2, 7]]				646
5	4	1046339.475	1046339.475	1046347.300	#ffc0cb	1.0	ProfTask <65>						661
5	5	1046337.015	1046356.442	1046393.607	#ff0098	1.0	Defer Task Launch	77	[[0, 3, 394]]				647
5	5	1046413.696	1046413.696	1046420.873	#ffc0cb	1.0	ProfTask <0>						662
5	5	1046432.425	1046432.425	1046441.751	#ffc0cb	1.0	ProfTask <0>						663
5	5	1046452.072	1046452.072	1046458.827	#ffc0cb	1.0	ProfTask <76>						664
5	5	1046470.788	1046470.788	1046477.290	#ffc0cb	1.0	ProfTask <77>						665
5	5	1046560.606	1046575.458	1046632.653	#006600	1.0	Post-Task Execution	72		[[0, 3, 672]]			648
5	5	1046651.407	1046651.407	1046656.178	#ffc0cb	1.0	ProfTask <72>						666
5	4	1046653.371	1046661.879	1046725.278	#00ff12	1.0	Logical Dependence Analysis	78					649
5	5	1046740.944	1046740.944	1046745.264	#ffc0cb	1.0	ProfTask <78>						667
5	5	1046766.391	1046791.619	1046847.610	#007bff	1.0	Operation Physical Dependence Analysis	78					650
5	5	1046861.463	1046861.463	1046865.754	#ffc0cb	1.0	ProfTask <78>						668
5	5	1046943.149	1046963.523	1047045.904	#3dff00	1.0	Task Physical Dependence Analysis	79					70
5	4	1047060.705	1047060.705	1047095.389	#ff7a00	1.0	Scheduler	0					73
5	4	1047095.389	1047095.389	1047197.337	#ff7a00	0.15	Scheduler (waiting)	0					73
5	4	1047197.337	1047197.337	1047219.317	#ff7a00	0.45	Scheduler (ready)	0					73
5	4	1047219.317	1047219.317	1047280.431	#ff7a00	1.0	Scheduler	0					73
4	5	1047090.004	1047157.403	1047183.873	#00b1ff	1.0	Mapper Continuation	0					72
5	5	1047242.202	1047308.491	1047380.812	#cd00ff	1.0	Defer Task Perform Mapping	82	[[0, 2, 681]]				77
5	4	1047372.876	1047409.220	1047457.574	#ff0098	1.0	Defer Task Launch	82	[[0, 2, 681]]				417
5	3	1047265.656	1047485.106	1047559.608	#3dff00	1.0	Task Physical Dependence Analysis	81					421
5	2	1047276.966	1047579.867	1047591.084	#2500ff	1.0	Prepipeline Stage	83					422
5	5	1047585.357	1047606.599	1047648.258	#333399	1.0	Deferred Ready Trigger	84					652
5	5	1047704.246	1047704.246	1047714.252	#ffc0cb	1.0	ProfTask <85>						669
5	5	1047727.631	1047727.631	1047733.357	#ffc0cb	1.0	ProfTask <84>						670
5	5	1047743.823	1047743.823	1047767.970	#ffc0cb	1.0	ProfTask <84>						671
5	5	1047866.075	1047866.075	1047885.816	#ffc0cb	1.0	ProfTask <84>						690
5	5	1048073.019	1048073.019	1048079.943	#ffc0cb	1.0	ProfTask <84>						691
5	5	1048089.840	1048089.840	1048102.683	#ffc0cb	1.0	ProfTask <84>						692
5	4	1048111.659	1048111.659	1048120.678	#ffc0cb	1.0	ProfTask <82>						693
5	5	1048106.806	1048129.055	1048178.094	#006600	1.0	Post-Task Execution	82		[[0, 2, 681]]			79
5	4	1048177.813	1048202.620	1048233.751	#333399	1.0	Deferred Ready Trigger	83					684
5	5	1048253.255	1048253.255	1048259.273	#ffc0cb	1.0	ProfTask <83>						694
5	5	1048303.934	1048303.934	1048310.306	#ffc0cb	1.0	ProfTask <85>						695
5	4	1048304.146	1048319.181	1048367.651	#006600	1.0	Post-Task Execution	85		[[0, 3, 682]]			83
5	5	1048535.478	1048535.478	1048541.225	#ffc0cb	1.0	ProfTask <83>						696
5	5	1048557.987	1048570.806	1048804.548	#1f00ff	1.0	Copy Fill Aggregation	83					424
5	4	1048794.518	1048854.074	1048881.903	#00ff0f	1.0	Copy Fill Deletion	83					85
5	5	1050298.787	1050298.787	1050316.398	#ffc0cb	1.0	ProfTask <83>						697
5	5	1144732.332	1144732.332	1144738.433	#ffc0cb	1.0	ProfTask <83>						698
5	5	1183469.750	1183505.306	1183539.347	#333399	1.0	Deferred Ready Trigger	89					88
5	4	1183509.249	1183567.025	1183592.790	#006600	1.0	Post-Task Execution	1		[[0, 4, 8]]			89
5	5	1183591.689	1183620.810	1183686.977	#333399	1.0	Deferred Ready Trigger	87					92
5	5	1183723.784	1183740.807	1183767.389	#333399	1.0	Deferred Ready Trigger	88					94
5	4	1183759.243	1183786.910	1183824.028	#007bff	1.0	Operation Physical Dependence Analysis	88					95
5	4	1183795.438	1183846.435	1183856.010	#f7ff00	1.0	Trigger Complete	1		[[0, 4, 8]]			96
5	5	1183790.134	1183875.602	1183938.722	#009900	1.0	Garbage Collection	87					426
5	3	1183810.754	1183966.177	1183997.470	#009900	1.0	Garbage Collection	87					97
5	5	1184311.353	1184344.122	1184386.204	#009900	1.0	Garbage Collection	87					427
5	4	1184377.864	1184404.214	1184437.440	#009900	1.0	Garbage Collection	87					98
5	5	1184398.593	1184459.636	1184492.880	#009900	1.0	Garbage Collection	87					99
5	3	1184418.693	1184513.128	1184539.716	#009900	1.0	Garbage Collection	87					100
5	4	1184443.049	1184556.087	1184588.795	#009900	1.0	Garbage Collection	87					101
5	5	1184537.181	1184610.581	1184645.091	#009900	1.0	Garbage Collection	87					102
5	3	1184552.029	1184665.321	1184692.744	#009900	1.0	Garbage Collection	87					103
5	5	1184670.914	1184717.064	1184801.507	#990000	1.0	Deferred Execute	88					105
5	4	1184592.607	1184818.629	1184847.345	#009900	1.0	Garbage Collection	87					429
