time	count
0.000	0.00
478641.174	1.00
922239.137	0.00
922497.427	1.00
922606.850	0.00
922815.999	1.00
962519.280	0.00
962723.661	1.00
1047360.569	0.00
1048908.961	1.00
1048924.893	0.00
1050359.631	1.00
1183469.202	0.00
